X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
-160.733,-148.028,69.667,5.87,-1.07,0.2,1,0.998789288396378
-187.777,-17.627,999.0,999.0,-1.11,0.24,1,0.9981637283072202
-198.068,-196.887,999.0,999.0,-1.09,0.3,1,0.9986464491721813
-55.92,-204.748,999.0,999.0,-1.12,0.27,1,0.998088500381683
-328.857,156.825,102.083,6.06,-1.39,0.29,1,0.9924095524222786
-460.549,-210.577,999.0,999.0,-0.85,0.23,1,0.9758650742725304
-131.086,-197.065,999.0,999.0,-0.94,0.26,1,0.9986389949126758
-201.831,-124.003,999.0,999.0,-0.71,0.25,1,0.998845657236306
-288.015,77.77,999.0,999.0,-0.81,0.23,1,0.9969112701049433
-164.234,-14.261,999.0,999.0,-1.28,0.21,1,0.9978317369987091
-19.919,-338.557,96.315,4.25,-0.77,0.28,1,0.9960948760538694
-71.07,-130.813,999.0,999.0,-1.43,0.23,1,0.997994223367687
-37.543,-364.158,999.0,999.0,-1.43,0.24,1,0.9953498696096803
-3.639,-267.33,999.0,999.0,-1.97,0.28,1,0.9970049923030861
-83.474,-380.979,74.891,4.68,-1.0,0.21,1,0.994437624081034
-248.813,-12.026,999.0,999.0,-1.52,0.24,1,0.9984337131414346
-165.017,-157.309,81.552,5.36,-1.36,0.27,1,0.9987943291588207
-134.723,-51.968,77.122,4.1,-1.34,0.21,1,0.9980464826916572
-68.922,-257.372,999.0,999.0,-0.94,0.28,1,0.9980123159363845
-211.614,107.703,89.754,4.41,-1.38,0.23,1,0.9932600979293447
-344.71,-137.171,999.0,999.0,-0.96,0.25,1,0.9977595480223681
-243.722,-96.055,999.0,999.0,-1.33,0.23,1,0.9988113498570432
-234.196,-101.466,999.0,999.0,-0.72,0.25,1,0.9988268587662522
-190.073,-118.931,999.0,999.0,-1.52,0.26,1,0.9988313154198573
-253.934,-139.3,999.0,999.0,-1.52,0.26,1,0.9987228443510384
-242.745,-48.477,89.105,6.73,-1.0,0.25,1,0.9986827592561773
-284.938,13.856,999.0,999.0,-1.19,0.26,1,0.9982078809173348
-293.662,-36.335,108.973,5.19,-0.37,0.24,1,0.9985656536108278
20.511,-166.014,999.0,999.0,-0.86,0.24,1,0.9955502612392363
-140.072,-134.029,999.0,999.0,-1.17,0.3,1,0.998696783821852
-247.744,-285.545,91.87,4.21,-1.3,0.2,1,0.9962809656132772
99.211,-245.173,999.0,999.0,-1.57,0.24,1,0.9904212631745917
-175.216,109.659,999.0,999.0,-0.88,0.26,1,0.9902828297481255
-81.209,-228.955,999.0,999.0,-1.2,0.28,1,0.9982787657115998
-84.412,-117.485,999.0,999.0,-1.29,0.29,1,0.9980868189046918
-233.603,270.688,100.857,4.65,-1.22,0.24,1,0.8659270675308279
-234.032,9.844,999.0,999.0,-1.27,0.24,1,0.9981106576916676
-305.48,65.908,999.0,999.0,-1.03,0.27,1,0.9973224695251055
-197.178,-25.978,999.0,999.0,-1.22,0.2,1,0.9983470004634273
-252.063,-119.223,999.0,999.0,-0.73,0.26,1,0.9987808690908052
-134.422,-175.2,999.0,999.0,-1.14,0.29,1,0.9986949626106224
-228.28,-199.244,999.0,999.0,-1.42,0.26,1,0.9984985027142022
-169.184,-11.702,999.0,999.0,-1.56,0.25,1,0.9978524937160754
-161.324,-138.234,999.0,999.0,-1.24,0.21,1,0.9987868410780096
-119.517,-18.244,999.0,999.0,-1.03,0.26,1,0.9970163805334159
-412.394,-226.275,999.0,999.0,-1.3,0.29,1,0.9869810067322463
-25.097,-114.33,999.0,999.0,-1.36,0.22,1,0.9964951061024542
-385.269,-141.175,999.0,999.0,-0.94,0.2,1,0.9964842841903017
-550.675,143.596,999.0,999.0,-1.25,0.21,1,0.9811100758098942
-290.322,1.172,999.0,999.0,-1.33,0.24,1,0.9983353600455294
-227.312,-269.918,999.0,999.0,-1.66,0.22,1,0.9973281185327143
-274.883,-300.551,999.0,999.0,-1.48,0.3,1,0.9941304579388802
-326.622,-352.402,999.0,999.0,-0.87,0.21,1,0.9724784527927716
-225.707,-348.123,101.564,7.57,-1.02,0.25,1,0.9926118318195052
-293.401,45.502,999.0,999.0,-1.69,0.26,1,0.997743050241449
-112.678,-231.373,74.434,4.27,-1.19,0.21,1,0.998428245619825
-108.886,-274.737,96.679,4.45,-0.76,0.22,1,0.9980140261498817
-234.945,-344.412,999.0,999.0,-0.84,0.29,1,0.9924011107680765
24.987,-82.441,999.0,999.0,-0.84,0.21,1,0.9905955703715715
-583.727,-53.732,109.289,4.07,-1.27,0.27,1,0.9564978481616377
-309.772,68.228,77.444,3.87,-1.11,0.25,1,0.9972710766574564
-173.518,-141.714,94.662,4.64,-0.84,0.21,1,0.9988166012155689
-174.727,-18.534,94.185,3.52,-0.41,0.3,1,0.9980425949468321
-376.412,25.208,999.0,999.0,-1.19,0.22,1,0.9975899201897718
-212.105,-17.643,999.0,999.0,-1.41,0.21,1,0.9983461383733385
-250.371,-235.597,999.0,999.0,-1.09,0.24,1,0.9977809758415962
-445.549,24.806,999.0,999.0,-1.47,0.21,1,0.9959739841673497
-163.661,-292.629,999.0,999.0,-1.15,0.25,1,0.9975333562260202
-131.94,-342.115,999.0,999.0,-1.08,0.24,1,0.9961731686306375
-121.722,-165.796,999.0,999.0,-1.06,0.26,1,0.9986428131538485
-544.31,-75.834,92.165,4.15,-1.46,0.28,1,0.9757778910370071
-172.468,-70.242,999.0,999.0,-1.54,0.27,1,0.9985891774297374
-251.207,-168.173,999.0,999.0,-0.84,0.3,1,0.9985952515538321
-443.713,142.041,999.0,999.0,-1.03,0.2,1,0.9925136683235459
-217.091,-183.933,999.0,999.0,-1.21,0.26,1,0.9986639327408208
-164.355,142.756,999.0,999.0,-1.29,0.23,1,0.9801046965523421
-188.666,-282.761,999.0,999.0,-0.67,0.3,1,0.9975340613984085
-155.344,-156.135,999.0,999.0,-1.17,0.3,1,0.9987739673182742
-243.313,-25.026,999.0,999.0,-0.83,0.27,1,0.9985344669594712
-410.414,196.41,999.0,999.0,-0.91,0.25,1,0.9872714201505236
-377.038,-18.034,999.0,999.0,-0.9,0.29,1,0.9978270101310637
-68.319,-264.587,999.0,999.0,-1.04,0.24,1,0.9979451768178526
-312.636,113.195,999.0,999.0,-1.61,0.29,1,0.9956001750601833
-471.355,17.976,999.0,999.0,-1.83,0.22,1,0.9947431511367731
-474.329,-98.859,999.0,999.0,-1.09,0.22,1,0.9913439576066806
-277.757,-75.977,999.0,999.0,-1.59,0.23,1,0.9987124588619332
-201.268,-210.207,999.0,999.0,-1.88,0.27,1,0.998539764792829
-264.598,-164.331,93.468,3.88,-1.39,0.28,1,0.9985308832638293
-99.534,-205.37,999.0,999.0,-1.33,0.29,1,0.9984786445415665
-327.499,-87.147,106.399,5.57,-1.21,0.26,1,0.998381583712459
-246.156,-75.208,999.0,999.0,-1.38,0.21,1,0.9987782342662885
-213.249,-230.101,999.0,999.0,-1.25,0.27,1,0.9982675085713489
-208.588,-95.22,999.0,999.0,-1.52,0.21,1,0.9988167346156168
-288.986,180.465,999.0,999.0,-0.95,0.21,1,0.9869751088363206
-100.421,-195.418,999.0,999.0,-0.85,0.23,1,0.9985039517513878
-272.02,-49.32,80.661,4.14,-1.34,0.29,1,0.9986692324772749
-275.638,-171.04,999.0,999.0,-0.93,0.27,1,0.9983828069037388
-285.06,13.22,999.0,999.0,-1.62,0.3,1,0.9982152346643716
-584.106,144.932,79.079,2.84,-0.93,0.25,1,0.9709098215887865
-407.247,20.784,999.0,999.0,-1.18,0.27,1,0.9971140502616612
-422.845,-60.701,999.0,999.0,-1.46,0.29,1,0.9965296273656628
-231.569,-5.611,999.0,999.0,-1.13,0.28,1,0.9983067542213836
-80.659,-69.625,999.0,999.0,-1.22,0.24,1,0.9972990298574568
78.101,-251.492,999.0,999.0,-1.47,0.24,1,0.992980563455183
-138.733,-185.655,999.0,999.0,-0.9,0.25,1,0.9986909355210636
-424.779,76.953,999.0,999.0,-1.07,0.27,1,0.9958954482533559
-265.624,-300.822,76.316,5.3,-1.32,0.27,1,0.9946420582088142
-164.836,-89.344,999.0,999.0,-1.38,0.24,1,0.9986608801538941
-210.182,-267.265,999.0,999.0,-1.49,0.26,1,0.9976495831450332
-323.252,86.443,999.0,999.0,-1.28,0.24,1,0.9967653533729958
-189.715,-54.205,999.0,999.0,-0.91,0.29,1,0.9985685126958272
-414.771,-83.675,95.531,3.79,-1.18,0.29,1,0.9965198767220497
-291.458,-134.316,999.0,999.0,-1.15,0.27,1,0.9985084208636235
-271.926,3.342,999.0,999.0,-1.68,0.26,1,0.9983171491480849
-424.212,-86.556,999.0,999.0,-1.14,0.2,1,0.9960485656342587
-211.148,-192.492,82.969,6.06,-1.42,0.26,1,0.998632516285748
-362.241,-70.242,999.0,999.0,-1.21,0.23,1,0.9980008204901434
311.579,-325.858,999.0,999.0,-1.36,0.29,1,0.6603047763596726
-175.908,-232.93,999.0,999.0,-0.58,0.25,1,0.9984242314198084
-1.74,-352.031,85.764,4.24,-1.32,0.23,1,0.9952958399250548
-7.64,-312.496,999.0,999.0,-1.15,0.25,1,0.9965120378016683
-53.354,-214.329,999.0,999.0,-0.96,0.28,1,0.9980503097016719
-182.674,-302.489,999.0,999.0,-1.04,0.21,1,0.9970435458614352
-207.447,-93.678,999.0,999.0,-1.03,0.24,1,0.9988118047743592
-448.159,78.95,999.0,999.0,-1.6,0.25,1,0.9950991151033932
-139.531,-178.784,999.0,999.0,-1.06,0.24,1,0.998706721838752
-84.265,-262.962,999.0,999.0,-0.77,0.29,1,0.9980631738609215
79.076,-346.29,90.435,3.05,-1.25,0.22,1,0.9917819905432061
-122.353,-87.762,999.0,999.0,-1.35,0.28,1,0.9983109006757654
-116.347,-267.151,103.364,4.44,-0.65,0.25,1,0.9981197467159785
-114.743,-253.89,999.0,999.0,-1.25,0.22,1,0.9982598033014807
14.657,-133.71,999.0,999.0,-1.06,0.21,1,0.9949529004214067
-343.77,-161.233,93.195,4.72,-1.15,0.26,1,0.9973940957408992
-167.99,-139.962,999.0,999.0,-0.95,0.23,1,0.9988050994033405
-170.423,-71.097,80.998,3.88,-1.23,0.25,1,0.9985829527960687
-65.446,12.552,87.074,4.04,-1.68,0.22,1,0.9918816857886174
-325.925,-194.846,93.78,6.18,-1.74,0.26,1,0.9971201729943995
34.368,-260.921,999.0,999.0,-0.86,0.29,1,0.9958291282710068
-212.52,0.079,999.0,999.0,-1.39,0.24,1,0.9981120297117162
-44.985,-115.575,999.0,999.0,-1.12,0.26,1,0.9972160171664065
-117.61,-118.337,999.0,999.0,-1.16,0.25,1,0.9984846642027277
-243.378,-285.561,999.0,999.0,-1.35,0.25,1,0.9964109048875086
-227.649,-72.517,999.0,999.0,-1.37,0.2,1,0.9987718530409985
-226.159,-154.295,85.961,4.68,-1.01,0.24,1,0.9987711571963052
-245.603,-159.515,999.0,999.0,-1.69,0.29,1,0.9986755193766653
-413.05,-19.834,999.0,999.0,-1.17,0.21,1,0.9971011090435205
-280.775,-169.908,999.0,999.0,-1.07,0.25,1,0.9983418930557998
-71.713,-225.005,999.0,999.0,-1.32,0.28,1,0.9982190576785391
-42.629,-413.499,999.0,999.0,-1.22,0.3,1,0.9917054677954894
-384.155,-85.275,94.436,4.71,-1.49,0.22,1,0.9974706693780955
-239.153,-52.728,999.0,999.0,-1.49,0.29,1,0.9987009024803841
-78.176,-61.614,999.0,999.0,-1.58,0.27,1,0.9970351013933825
105.241,-184.52,999.0,999.0,-1.22,0.24,1,0.9857807371361162
-268.507,6.408,91.496,4.54,-1.17,0.25,1,0.9982797827466082
-216.669,-160.992,999.0,999.0,-1.23,0.29,1,0.9987723964624275
-289.281,83.773,92.117,4.59,-1.12,0.25,1,0.9967129376532198
-483.142,0.992,999.0,999.0,-1.39,0.22,1,0.9938597900931706
-7.555,-342.355,999.0,999.0,-0.72,0.22,1,0.9957551880609021
-131.812,-223.191,999.0,999.0,-0.89,0.28,1,0.9985253468755112
-213.141,-26.976,100.487,4.26,-1.22,0.26,1,0.9984508374768639
-436.433,49.812,999.0,999.0,-1.44,0.24,1,0.9960529405227666
-24.447,-274.559,999.0,999.0,-1.38,0.27,1,0.9973474865542776
-354.314,-46.536,999.0,999.0,-1.07,0.27,1,0.9981564033110696
-135.623,-190.04,999.0,999.0,-1.05,0.2,1,0.9986716990491852
116.924,-413.554,999.0,999.0,-1.22,0.22,1,0.9817928672927727
-444.802,-64.044,999.0,999.0,-1.51,0.22,1,0.995422591072859
-167.037,-144.072,999.0,999.0,-1.55,0.26,1,0.9988038730250287
-216.975,-172.781,91.328,3.19,-0.73,0.21,1,0.9987233258177529
-105.381,-269.587,999.0,999.0,-1.55,0.27,1,0.9980720286084895
-240.344,-131.312,999.0,999.0,-1.17,0.23,1,0.9987939503211645
-254.519,-103.494,999.0,999.0,-1.23,0.23,1,0.9987895365529075
-53.405,-99.722,999.0,999.0,-0.75,0.25,1,0.9971646151367267
-50.97,-99.795,999.0,999.0,-0.93,0.3,1,0.9970918136295476
-119.122,-167.895,104.519,4.19,-1.4,0.25,1,0.9986294330042587
-418.674,-39.582,999.0,999.0,-1.39,0.23,1,0.9968669806719249
-95.176,-298.945,999.0,999.0,-1.2,0.29,1,0.9976088456522175
-320.136,-60.231,999.0,999.0,-1.4,0.3,1,0.9984801922449725
-265.13,-76.438,999.0,999.0,-1.08,0.26,1,0.9987499740551402
-50.451,-266.948,999.0,999.0,-1.15,0.28,1,0.997761931975905
78.605,-234.795,999.0,999.0,-0.83,0.24,1,0.9926692274222265
-308.215,-29.638,999.0,999.0,-1.55,0.2,1,0.9984824968360569
-301.997,94.645,999.0,999.0,-1.3,0.24,1,0.9963874405578468
-98.812,-24.388,999.0,999.0,-1.27,0.26,1,0.996567334595064
-180.905,-91.82,999.0,999.0,-1.17,0.3,1,0.9987424493003201
-124.287,-206.352,999.0,999.0,-1.3,0.21,1,0.9985869403472111
-287.412,-61.384,86.091,4.91,-1.16,0.23,1,0.9986586370800659
-72.53,-153.395,999.0,999.0,-0.95,0.24,1,0.9981727012704221
-469.042,-22.973,999.0,999.0,-1.32,0.28,1,0.9946128245974313
52.941,-475.0,99.694,4.33,-1.17,0.28,1,0.9768703723620227
-368.029,-0.325,90.374,4.1,-1.33,0.27,1,0.9978805903857868
-200.247,-72.85,999.0,999.0,-1.04,0.27,1,0.9987239154953143
135.752,-279.36,999.0,999.0,-1.37,0.26,1,0.9845053081222683
122.419,-336.713,999.0,999.0,-1.14,0.22,1,0.9869483731158999
-154.104,-313.409,999.0,999.0,-1.01,0.25,1,0.997038131296651
-284.382,-46.691,101.746,4.07,-1.29,0.22,1,0.9986314986914132
-174.045,-355.208,999.0,999.0,-1.17,0.21,1,0.9944703507036953
-455.626,11.329,999.0,999.0,-1.29,0.27,1,0.9955878035785242
-306.294,113.413,999.0,999.0,-1.14,0.27,1,0.9955290370416431
-544.93,154.31,999.0,999.0,-1.48,0.24,1,0.9811259518771507
-344.53,-52.079,92.195,4.3,-1.31,0.24,1,0.9982647157166459
-274.86,-147.453,999.0,999.0,-1.15,0.23,1,0.9985639482413353
-11.596,-304.884,999.0,999.0,-0.76,0.21,1,0.9967277765424646
-315.641,-24.966,999.0,999.0,-1.21,0.3,1,0.9984272513890111
227.467,-256.247,999.0,999.0,-1.59,0.23,1,0.9071724581393871
-137.608,-110.01,999.0,999.0,-1.58,0.25,1,0.9985989449599172
-300.928,-77.884,999.0,999.0,-1.44,0.21,1,0.9986054415543621
-463.94,-122.764,999.0,999.0,-1.1,0.26,1,0.9910074199673167
73.885,-294.24,77.188,5.21,-0.97,0.23,1,0.9933696239282928
-131.028,-368.437,92.388,4.0,-1.16,0.24,1,0.9946470527407415
-408.282,-7.829,999.0,999.0,-0.69,0.29,1,0.9972174666981797
-242.556,-68.854,999.0,999.0,-0.74,0.24,1,0.9987635114983001
-445.731,226.377,999.0,999.0,-0.76,0.24,1,0.979095005196384
-267.206,-30.171,999.0,999.0,-0.71,0.23,1,0.9985853851687535
-177.593,77.462,999.0,999.0,-1.74,0.25,1,0.9942656704637091
-488.927,156.265,98.212,3.94,-1.42,0.21,1,0.9886247299675085
119.295,-288.137,999.0,999.0,-1.39,0.27,1,0.9880518795033698
-144.989,-61.147,999.0,999.0,-1.25,0.3,1,0.9982884829829787
-172.843,-273.072,999.0,999.0,-1.05,0.25,1,0.9978830182924356
-210.985,-192.631,999.0,999.0,-0.92,0.21,1,0.9986322054034582
-321.678,-243.089,78.615,4.9,-0.75,0.22,1,0.9954097803825744
-426.804,288.045,999.0,999.0,-1.01,0.25,1,0.9416713796918336
-398.331,117.029,999.0,999.0,-1.54,0.26,1,0.9951254994169461
-204.828,-130.115,96.612,2.78,-0.83,0.26,1,0.9988454951680077
-173.146,-122.016,999.0,999.0,-1.08,0.24,1,0.9988003124472129
49.796,-138.939,999.0,999.0,-0.83,0.25,1,0.991912598105481
-216.522,-73.607,999.0,999.0,-1.69,0.2,1,0.9987632299031779
-94.932,-267.931,98.812,4.53,-0.81,0.24,1,0.998059853350464
77.34,-151.996,999.0,999.0,-0.8,0.23,1,0.988662169570702
-189.854,-169.744,999.0,999.0,-1.18,0.28,1,0.9987838851741326
-12.992,-331.26,999.0,999.0,-1.04,0.23,1,0.996184580341642
21.142,-11.887,83.534,4.07,-1.04,0.23,1,0.9775595822907316
-102.361,-53.128,999.0,999.0,-0.96,0.23,1,0.997479715322674
-347.911,-75.672,999.0,999.0,-1.47,0.24,1,0.9981846499702735
-404.36,-3108.82,999.0,999.0,-0.69,0.29,0,2.6745627118527963e-138
1880.64,-3357.649,999.0,999.0,-0.74,0.27,0,2.415673588038855e-105
651.347,-1477.315,999.0,999.0,-0.58,0.25,0,1.3335486515999544e-16
750.216,-1046.757,999.0,999.0,-1.12,0.24,0,4.997775658979125e-09
1917.336,-2538.381,999.0,999.0,-0.33,0.26,0,6.496386884694062e-65
2945.244,-414.815,999.0,999.0,-1.19,0.24,0,1.0321452539506813e-120
-4506.529,-3129.829,999.0,999.0,-0.27,0.26,0,0.0
2850.986,1589.046,7.933,6.19,-0.7,0.21,0,8.906583859121317e-251
702.864,3322.307,999.0,999.0,-0.34,0.23,0,1.9708207494254025e-232
2595.724,-2125.787,999.0,999.0,-0.76,0.29,0,2.1730137051049097e-76
3248.396,-4198.313,57.43,5.46,-0.86,0.22,0,1.1606569458616828e-184
-1241.732,-866.963,999.0,999.0,-0.71,0.27,0,1.4681785507363604e-32
1609.941,56.223,999.0,999.0,-1.26,0.21,0,1.3867833161886675e-48
-3018.468,-1186.883,999.0,999.0,-0.71,0.23,0,2.986886353683173e-169
-2801.671,-3606.161,999.0,999.0,-1.18,0.29,0,0.0
-4751.022,-4795.932,999.0,999.0,-0.49,0.2,0,0.0
-4202.417,890.437,999.0,999.0,-1.35,0.25,0,6.808861553518775e-168
-3702.157,-10.199,999.0,999.0,-1.27,0.24,0,6.87378531511108e-159
-1910.315,-1557.618,999.0,999.0,-0.87,0.22,0,7.723612754464311e-106
36.145,-420.834,999.0,999.0,-0.02,0.27,0,0.9891231118847496
147.867,2332.869,999.0,999.0,-1.41,0.3,0,1.040824000003292e-101
-2553.958,729.043,999.0,999.0,-0.52,0.29,0,1.7008613899908106e-52
2437.845,1412.73,999.0,999.0,-0.29,0.27,0,9.267143635792229e-192
-3111.551,-1701.154,999.0,999.0,-0.71,0.28,0,2.2707013177152143e-221
-1362.741,-3809.816,-96.551,4.39,-0.33,0.26,0,4.492033144326667e-282
4243.085,-4300.966,999.0,999.0,-1.06,0.27,0,3.5032486950261065e-234
-1638.939,3502.806,124.3,4.35,-0.19,0.27,0,1.3549850712023179e-137
151.927,-160.288,999.0,999.0,-1.04,0.25,0,0.9576494760185313
-233.534,-2229.875,999.0,999.0,-0.76,0.22,0,9.060876755009272e-64
-1320.336,806.617,999.0,999.0,-1.04,0.21,0,3.115901782925338e-11
710.984,-4487.74,56.805,4.71,-0.29,0.26,0,3.731611469804568e-226
-2385.784,-3733.939,999.0,999.0,-0.98,0.21,0,0.0
-3595.802,2345.475,999.0,999.0,-0.66,0.24,0,1.7672134136260057e-113
-4704.336,-3543.395,73.373,4.65,-0.75,0.28,0,0.0
3420.14,3375.766,999.0,999.0,-0.82,0.21,0,0.0
-3581.422,-979.579,83.731,4.16,-0.82,0.23,0,1.7667469462884572e-209
-4375.037,-2204.054,116.402,4.56,-0.71,0.26,0,0.0
-3958.984,3571.478,999.0,999.0,-0.43,0.28,0,6.817692567957467e-174
-109.113,274.438,999.0,999.0,-0.66,0.2,0,0.4253498271061006
4716.803,3967.701,999.0,999.0,0.08,0.29,0,0.0
1650.286,3093.811,999.0,999.0,-1.05,0.26,0,2.0814045052684663e-290
-778.505,-698.72,999.0,999.0,-1.29,0.24,0,3.055176589524541e-12
-4475.407,-1712.967,999.0,999.0,-0.35,0.27,0,0.0
4221.833,3884.87,999.0,999.0,-0.35,0.25,0,0.0
2155.629,-2050.039,999.0,999.0,-0.52,0.21,0,1.7359166277293606e-57
-3055.053,2165.555,19.008,4.65,-0.66,0.21,0,1.137582525901141e-83
840.591,2710.573,999.0,999.0,-0.32,0.21,0,3.806679931612253e-177
344.915,1116.755,999.0,999.0,-0.78,0.21,0,2.9657741432050374e-35
-4460.054,-3762.531,-11.126,5.99,-1.02,0.25,0,0.0
