X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
21.006,132.556,999.0,999.0,-1.64,0.2,1,0.9986446121668885
-221.29,116.578,999.0,999.0,-2.56,0.25,1,0.9985742011246346
-191.009,308.022,999.0,999.0,-2.21,0.27,1,0.9968724579959304
-91.764,216.711,999.0,999.0,-1.71,0.23,1,0.9988686976967638
65.801,75.127,127.929,4.2,-1.5,0.23,1,0.9976737541906757
3.606,205.628,999.0,999.0,-1.94,0.25,1,0.9985696728311144
-24.66,90.608,999.0,999.0,-1.12,0.29,1,0.9986353886998434
-237.774,79.115,999.0,999.0,-1.72,0.27,1,0.9978849202670574
-52.197,-78.864,999.0,999.0,-2.2,0.23,1,0.9791815460785495
-103.695,108.854,999.0,999.0,-1.69,0.21,1,0.9989037639032491
-157.653,-67.847,999.0,999.0,-1.72,0.25,1,0.9806513219092639
6.392,130.938,999.0,999.0,-1.71,0.3,1,0.998732043553262
-110.807,263.744,999.0,999.0,-2.08,0.21,1,0.9983319551892803
-229.867,176.625,999.0,999.0,-1.7,0.25,1,0.9987373834807425
167.988,51.749,115.849,3.09,-1.66,0.3,1,0.9932946866896203
-163.631,98.294,116.118,4.88,-1.75,0.26,1,0.9987127079761358
11.412,258.242,999.0,999.0,-2.05,0.24,1,0.9976297684231701
-40.032,298.693,117.862,3.87,-1.73,0.26,1,0.9968140637618244
-8.467,225.584,999.0,999.0,-1.79,0.29,1,0.9984527578216665
-196.537,209.14,999.0,999.0,-1.88,0.22,1,0.9988012008429112
17.837,122.318,999.0,999.0,-1.83,0.21,1,0.9986305731842372
-145.251,172.295,999.0,999.0,-1.63,0.28,1,0.9990297508931949
228.596,103.803,118.854,4.13,-1.58,0.24,1,0.9901183083245274
-101.008,200.309,116.761,4.91,-1.92,0.25,1,0.998971670441424
-255.056,91.31,999.0,999.0,-1.66,0.2,1,0.9979024996652601
-204.586,294.675,999.0,999.0,-2.6,0.23,1,0.9973395193375313
-205.243,68.858,117.43,2.95,-2.22,0.24,1,0.9980211203793583
-272.614,61.173,999.0,999.0,-1.62,0.29,1,0.9967114087216296
-146.835,144.276,999.0,999.0,-2.4,0.29,1,0.999007992198021
153.396,254.042,999.0,999.0,-2.06,0.27,1,0.9921988923514637
107.492,191.87,999.0,999.0,-2.21,0.23,1,0.997220744858669
-99.168,370.202,999.0,999.0,-2.16,0.22,1,0.9895999427193196
-352.489,195.184,999.0,999.0,-1.92,0.29,1,0.9968819612337981
-182.839,92.463,999.0,999.0,-2.2,0.25,1,0.9985663575496035
-137.513,420.612,131.045,3.53,-2.2,0.27,1,0.965635364126541
-118.466,54.139,999.0,999.0,-1.67,0.27,1,0.9982049413295189
-25.778,315.654,999.0,999.0,-2.23,0.23,1,0.995496518262284
-73.065,215.677,999.0,999.0,-1.91,0.25,1,0.998841137302976
-376.672,222.151,128.113,5.19,-2.13,0.22,1,0.9957180028927047
-256.103,327.064,999.0,999.0,-1.9,0.26,1,0.9947701702202224
-52.893,132.885,999.0,999.0,-2.08,0.24,1,0.9989612381385824
-292.189,119.099,999.0,999.0,-2.09,0.25,1,0.9977833818072496
-101.012,122.958,999.0,999.0,-1.84,0.2,1,0.9989779719405434
-121.89,244.53,125.478,4.37,-1.35,0.27,1,0.9986344937387245
-371.071,77.691,134.889,2.84,-2.4,0.23,1,0.9931060643480598
-46.485,255.994,999.0,999.0,-2.53,0.24,1,0.9982371758550357
-271.056,46.51,999.0,999.0,-2.16,0.23,1,0.9960510713168901
124.011,162.817,999.0,999.0,-2.29,0.24,1,0.9970936123229602
-17.627,201.859,999.0,999.0,-2.38,0.29,1,0.9987301217640814
-301.43,233.03,999.0,999.0,-1.75,0.24,1,0.9976647675312834
-193.913,260.891,999.0,999.0,-1.59,0.26,1,0.9982683905171275
-6.92,54.717,999.0,999.0,-1.97,0.23,1,0.9980191982122044
-263.198,211.81,999.0,999.0,-1.9,0.29,1,0.9983654087448742
-12.823,229.681,999.0,999.0,-1.91,0.23,1,0.9984325443838262
-18.434,268.266,999.0,999.0,-1.73,0.2,1,0.997715755161339
-187.42,224.365,999.0,999.0,-2.1,0.22,1,0.998734393300998
-105.929,-11.502,999.0,999.0,-1.97,0.22,1,0.9951593331742155
-399.302,-39.877,999.0,999.0,-1.5,0.28,1,0.9220027153045854
-117.098,345.08,999.0,999.0,-1.74,0.29,1,0.9941195460142558
-142.295,92.956,120.835,3.61,-1.85,0.23,1,0.9987256955622241
24.233,225.759,999.0,999.0,-1.66,0.3,1,0.9981495632346242
-60.142,64.177,999.0,999.0,-2.06,0.28,1,0.9984033636110133
195.252,179.145,999.0,999.0,-2.25,0.24,1,0.9932011419803596
-414.88,205.814,999.0,999.0,-1.89,0.24,1,0.9937466720441165
-156.132,128.577,999.0,999.0,-1.81,0.27,1,0.9989386064468714
-29.017,224.157,121.031,4.47,-2.57,0.21,1,0.9986000617228612
-84.952,155.047,121.647,4.87,-1.93,0.21,1,0.9990441713850108
-315.028,193.332,999.0,999.0,-1.81,0.24,1,0.9977714005204978
232.503,-23.297,999.0,999.0,-1.56,0.26,1,0.9632015194785016
-73.735,81.055,999.0,999.0,-2.31,0.26,1,0.9986539599161599
-271.902,-50.782,132.661,4.65,-1.37,0.25,1,0.9741207346690421
68.021,-61.053,124.356,5.31,-1.76,0.26,1,0.9813008129243918
153.683,170.036,999.0,999.0,-2.11,0.23,1,0.9959802514681598
20.289,82.721,111.32,5.76,-2.22,0.27,1,0.9982919503000828
-112.03,72.938,999.0,999.0,-2.14,0.28,1,0.9985455146247487
-130.378,127.983,999.0,999.0,-2.68,0.29,1,0.9989812799670795
94.749,122.608,999.0,999.0,-2.19,0.3,1,0.9977509822210744
-118.778,121.784,999.0,999.0,-2.47,0.25,1,0.9989660479695289
-96.635,427.525,999.0,999.0,-2.23,0.25,1,0.9547693368043839
30.989,109.532,999.0,999.0,-1.99,0.25,1,0.9984634586352681
-65.95,202.534,999.0,999.0,-1.62,0.27,1,0.9989068529717251
-209.419,61.478,999.0,999.0,-2.09,0.25,1,0.9978017445062036
-13.877,49.468,999.0,999.0,-1.78,0.21,1,0.9979448980537852
112.651,53.452,999.0,999.0,-2.17,0.28,1,0.9960424740978172
-248.523,262.725,999.0,999.0,-2.33,0.28,1,0.9978477559580718
-351.523,153.15,999.0,999.0,-1.37,0.27,1,0.996795960649418
-249.133,155.574,999.0,999.0,-1.8,0.22,1,0.9985807113176929
-464.443,245.565,999.0,999.0,-2.15,0.21,1,0.98617467311451
-459.312,102.448,999.0,999.0,-1.95,0.21,1,0.9831629860360159
-425.62,236.998,999.0,999.0,-2.37,0.26,1,0.9920173663453274
-83.055,117.566,999.0,999.0,-1.64,0.21,1,0.9989470480460022
40.423,169.353,999.0,999.0,-1.81,0.28,1,0.9984794138301669
-271.73,203.301,999.0,999.0,-2.16,0.26,1,0.9983302613273654
-105.78,186.283,999.0,999.0,-2.25,0.23,1,0.9990239366624087
-133.144,332.998,999.0,999.0,-1.88,0.27,1,0.9954137023057548
-128.83,106.0,999.0,999.0,-2.23,0.25,1,0.99886305928836
-92.035,223.121,999.0,999.0,-1.7,0.25,1,0.998820563400954
-129.278,140.637,105.648,5.31,-1.91,0.27,1,0.9990226708066496
-16.777,173.834,999.0,999.0,-2.46,0.29,1,0.998852246413331
148.05,21.116,109.701,4.41,-1.56,0.23,1,0.9922311734559466
-566.842,193.553,999.0,999.0,-2.28,0.28,1,0.939720124649483
67.568,76.269,999.0,999.0,-2.47,0.27,1,0.9976678958579317
-153.565,213.29,999.0,999.0,-1.9,0.25,1,0.998888339132565
-57.064,210.129,999.0,999.0,-1.94,0.22,1,0.9988370063854513
-454.588,171.812,999.0,999.0,-2.27,0.22,1,0.9895031296350679
-405.902,380.249,999.0,999.0,-1.9,0.25,1,0.9585051891965795
-69.389,233.373,114.419,5.49,-2.06,0.25,1,0.9986719348267172
-350.706,134.445,999.0,999.0,-2.0,0.23,1,0.9965632969293209
-277.357,134.083,999.0,999.0,-2.34,0.2,1,0.9981729280893348
-160.785,31.76,117.878,4.29,-1.8,0.25,1,0.9973340403828476
-194.502,83.421,999.0,999.0,-1.46,0.23,1,0.9983747634114596
54.718,254.64,999.0,999.0,-2.3,0.25,1,0.9969570680505832
-179.842,13.594,999.0,999.0,-2.31,0.28,1,0.9961854902146384
-157.785,131.99,999.0,999.0,-2.27,0.27,1,0.998948692017613
-132.856,188.075,999.0,999.0,-1.31,0.2,1,0.9990150759174757
99.149,33.602,999.0,999.0,-2.16,0.21,1,0.9955730087401623
3.529,256.592,999.0,999.0,-2.08,0.28,1,0.9977768327920578
104.215,147.45,999.0,999.0,-2.22,0.28,1,0.9976244091396836
55.193,128.511,119.96,4.64,-1.9,0.25,1,0.9983342694608072
-344.682,197.13,129.254,2.84,-2.36,0.27,1,0.9970955284303988
-35.466,206.304,999.0,999.0,-1.77,0.3,1,0.9987847403439524
-85.052,108.426,999.0,999.0,-2.55,0.21,1,0.9988981758238995
110.123,13.909,999.0,999.0,-1.64,0.25,1,0.9937810831125309
165.216,-9.378,999.0,999.0,-1.45,0.28,1,0.9858029629439963
-122.844,119.644,999.0,999.0,-1.87,0.3,1,0.9989522988603203
27.314,9.505,999.0,999.0,-2.28,0.21,1,0.9959373554735317
-245.312,255.565,999.0,999.0,-2.1,0.26,1,0.9980182875824518
-196.918,148.193,999.0,999.0,-1.82,0.2,1,0.9988746721406524
154.359,27.695,999.0,999.0,-1.93,0.28,1,0.9924097831004729
-99.996,236.594,999.0,999.0,-1.65,0.21,1,0.9987057155311959
63.355,84.195,999.0,999.0,-1.9,0.25,1,0.9978578327597606
16.926,135.201,999.0,999.0,-1.95,0.26,1,0.998678655238331
-47.114,307.652,127.795,3.92,-1.54,0.26,1,0.9964233417626293
-176.9,260.489,120.742,5.12,-1.71,0.27,1,0.9983384602609641
58.223,182.73,999.0,999.0,-2.19,0.3,1,0.9982163086486522
-20.271,106.708,116.899,4.71,-2.24,0.25,1,0.9987465291312108
39.449,200.261,999.0,999.0,-1.55,0.29,1,0.9982938502128651
1.781,310.848,999.0,999.0,-1.88,0.21,1,0.9951936345168699
31.544,181.806,129.867,4.19,-2.18,0.23,1,0.998507282611624
6.012,110.257,999.0,999.0,-1.84,0.22,1,0.9986412454110011
-73.794,215.553,999.0,999.0,-1.93,0.28,1,0.9988437193126999
-241.65,96.257,999.0,999.0,-2.23,0.28,1,0.9981542568896025
-153.531,154.273,999.0,999.0,-1.82,0.26,1,0.99901336422277
4.792,169.66,999.0,999.0,-2.11,0.27,1,0.9987498889401542
-277.101,68.964,999.0,999.0,-2.0,0.29,1,0.9969024505696743
-427.471,-28.805,999.0,999.0,-2.04,0.25,1,0.9118203269641811
108.298,84.058,999.0,999.0,-2.24,0.29,1,0.9970215604643784
-99.534,190.254,999.0,999.0,-2.1,0.24,1,0.9990089558293705
162.939,254.577,999.0,999.0,-1.81,0.23,1,0.9912109735919784
-132.377,228.064,999.0,999.0,-2.11,0.2,1,0.9988032201580843
-15.282,180.067,999.0,999.0,-1.56,0.24,1,0.9988268895558674
-169.614,195.617,999.0,999.0,-1.62,0.25,1,0.9989390134447321
-78.266,133.168,999.0,999.0,-1.97,0.26,1,0.9990021373869049
-316.441,282.441,999.0,999.0,-1.71,0.26,1,0.9960018281000317
-19.151,119.806,999.0,999.0,-2.29,0.27,1,0.9988134985664646
-129.259,77.068,132.299,6.0,-1.71,0.22,1,0.9985716341663422
-26.317,228.627,999.0,999.0,-1.62,0.27,1,0.9985343640426312
-157.052,123.605,999.0,999.0,-1.48,0.29,1,0.9989132380433928
-5.055,185.599,999.0,999.0,-1.93,0.23,1,0.9987520348602863
103.111,187.549,999.0,999.0,-2.12,0.24,1,0.9973870436397979
-313.586,357.248,999.0,999.0,-2.4,0.27,1,0.9876464350327205
-128.982,338.577,999.0,999.0,-2.23,0.22,1,0.994890109580749
-102.319,128.073,999.0,999.0,-1.71,0.23,1,0.9989980922450004
-100.463,20.168,999.0,999.0,-1.82,0.2,1,0.9972055628519452
-307.679,58.648,999.0,999.0,-1.8,0.25,1,0.9954504764635286
-241.505,145.957,999.0,999.0,-2.08,0.28,1,0.9986083844562147
27.393,180.677,127.186,3.83,-1.6,0.28,1,0.9985490723686024
-559.776,456.486,999.0,999.0,-1.88,0.22,1,0.3230052442229707
-101.024,222.903,123.141,5.87,-2.03,0.29,1,0.9988340671123949
-398.799,298.397,999.0,999.0,-1.48,0.22,1,0.9899251827983849
-161.656,292.197,999.0,999.0,-2.3,0.25,1,0.9976187430043542
60.598,167.871,999.0,999.0,-1.38,0.29,1,0.9982668081594197
87.346,315.025,999.0,999.0,-2.17,0.27,1,0.9899868945016326
-155.389,44.621,999.0,999.0,-1.68,0.3,1,0.9978096489132159
-138.98,185.592,999.0,999.0,-2.11,0.25,1,0.9990161688174426
-262.56,138.264,999.0,999.0,-2.6,0.29,1,0.9983774958919512
-132.43,154.651,999.0,999.0,-1.69,0.25,1,0.999043104339753
-225.687,167.054,999.0,999.0,-1.92,0.21,1,0.9987624971090955
-325.13,250.391,999.0,999.0,-1.57,0.21,1,0.9968484079225607
-92.779,69.476,999.0,999.0,-1.53,0.24,1,0.9985104960036023
-391.483,243.681,999.0,999.0,-2.5,0.29,1,0.9943927803869224
-80.206,173.386,999.0,999.0,-1.94,0.23,1,0.99902951841589
-168.447,166.984,999.0,999.0,-2.37,0.27,1,0.9989893296233221
27.634,221.276,999.0,999.0,-1.97,0.24,1,0.9981773198332176
-66.313,124.43,999.0,999.0,-1.97,0.22,1,0.9989580509062627
-204.405,144.724,999.0,999.0,-2.46,0.21,1,0.9988314097577834
13.768,57.798,999.0,999.0,-2.08,0.21,1,0.99793079168515
-92.759,222.083,999.0,999.0,-2.05,0.25,1,0.9988299982369746
35.353,214.293,131.661,4.54,-2.04,0.25,1,0.9981832729514994
-153.277,147.082,999.0,999.0,-1.8,0.29,1,0.9990023685688239
-143.934,218.266,999.0,999.0,-1.96,0.21,1,0.9988691104882977
204.696,28.722,999.0,999.0,-2.06,0.28,1,0.9872391409831295
-14.36,139.627,999.0,999.0,-2.23,0.29,1,0.9988547548786353
-71.597,141.796,999.0,999.0,-1.26,0.23,1,0.9990140517525499
-34.311,41.625,999.0,999.0,-1.17,0.2,1,0.9978533608182762
151.294,183.77,999.0,999.0,-1.94,0.25,1,0.9958570220572516
-510.382,78.469,123.627,4.71,-1.2,0.26,1,0.9513949995228982
53.081,204.903,124.051,4.57,-2.16,0.26,1,0.9980761074221772
-1.637,127.635,999.0,999.0,-1.95,0.3,1,0.9987649930814337
-105.803,195.425,999.0,999.0,-2.07,0.25,1,0.9989946078311699
-44.132,329.306,999.0,999.0,-1.8,0.21,1,0.9946847187105851
-62.361,186.893,126.204,6.06,-2.18,0.29,1,0.998965859531394
-105.056,93.468,999.0,999.0,-1.69,0.29,1,0.9987863674014628
-211.494,294.069,999.0,999.0,-2.13,0.23,1,0.9973097986549387
-341.507,162.635,120.311,3.0,-2.08,0.23,1,0.9971648762384112
149.291,93.451,999.0,999.0,-2.49,0.29,1,0.9959010794103929
-139.248,204.653,999.0,999.0,-2.13,0.29,1,0.9989500794983072
-272.112,128.884,999.0,999.0,-1.57,0.27,1,0.9981944868578053
-3.062,216.063,999.0,999.0,-1.7,0.23,1,0.9985206315008919
73.985,56.839,999.0,999.0,-1.99,0.26,1,0.9971179801506354
-25.373,114.633,999.0,999.0,-1.2,0.3,1,0.9988121045102815
172.426,190.62,999.0,999.0,-2.03,0.27,1,0.994537720386001
-43.035,198.998,999.0,999.0,-2.2,0.29,1,0.9988583173330275
-183.778,208.637,999.0,999.0,-2.33,0.23,1,0.9988468064181479
-204.339,106.816,999.0,999.0,-2.04,0.23,1,0.9985980028932276
-263.449,310.473,999.0,999.0,-2.38,0.27,1,0.995833665967967
-22.798,165.254,999.0,999.0,-2.1,0.21,1,0.9988942812638748
-212.973,133.623,999.0,999.0,-1.94,0.28,1,0.9987414564058633
-258.475,-20.834,999.0,999.0,-1.71,0.23,1,0.9882368109751447
184.676,166.737,999.0,999.0,-1.43,0.23,1,0.9943232831887562
230.001,170.674,999.0,999.0,-2.04,0.2,1,0.9896099642358837
-15.243,257.53,999.0,999.0,-1.72,0.2,1,0.9979600969049718
-42.662,291.727,999.0,999.0,-1.72,0.2,1,0.997165486606377
-419.395,204.845,999.0,999.0,-2.01,0.24,1,0.9934059384243716
77.868,142.021,999.0,999.0,-2.13,0.26,1,0.9980806093998591
129.624,142.452,999.0,999.0,-2.51,0.28,1,0.9970065595996758
-186.443,129.203,999.0,999.0,-2.2,0.22,1,0.9988464937592704
-214.071,146.46,999.0,999.0,-1.98,0.23,1,0.9987882202611058
185.844,-86.588,999.0,999.0,-1.91,0.21,1,0.9217365900750628
-183.87,178.273,999.0,999.0,-2.16,0.26,1,0.9989405431387659
-150.132,200.015,999.0,999.0,-2.08,0.25,1,0.998958118001763
-56.85,225.034,999.0,999.0,-1.95,0.27,1,0.9987156208468948
-238.579,156.515,999.0,999.0,-1.44,0.21,1,0.9986639598714011
-188.525,339.996,999.0,999.0,-1.93,0.22,1,0.9946362061531687
-50.224,207.819,124.622,4.74,-2.05,0.25,1,0.9988304691586829
-44.127,284.837,999.0,999.0,-1.85,0.21,1,0.9974492053329183
-247.147,300.078,999.0,999.0,-2.08,0.27,1,0.9966726797020481
-266.01,287.71,999.0,999.0,-2.51,0.26,1,0.9969027947891854
-5.613,89.401,999.0,999.0,-1.67,0.23,1,0.9985366330112471
-282.831,63.439,999.0,999.0,-2.01,0.27,1,0.9965372059143341
-476.213,116.844,999.0,999.0,-2.13,0.27,1,0.9809243458933791
-22.5,240.045,999.0,999.0,-2.16,0.25,1,0.9983541523491221
-348.152,172.091,999.0,999.0,-1.77,0.22,1,0.9970222927326091
-16.623,135.169,999.0,999.0,-1.6,0.25,1,0.9988551090957256
-86.955,120.015,999.0,999.0,-1.96,0.2,1,0.9989610352320338
-172.026,269.375,999.0,999.0,-1.43,0.2,1,0.9981875062534475
-277.179,203.739,999.0,999.0,-2.07,0.21,1,0.9982689027797985
-206.339,223.26,999.0,999.0,-1.79,0.29,1,0.9986692806787116
-119.862,246.565,999.0,999.0,-1.63,0.29,1,0.9986080767955776
4.663,64.791,124.928,4.65,-2.83,0.26,1,0.9981374435694225
-48.511,201.427,999.0,999.0,-1.62,0.26,1,0.9988636263588824
-359.826,38.197,999.0,999.0,-1.99,0.25,1,0.9896047680062452
-45.521,87.401,999.0,999.0,-1.41,0.23,1,0.9986713237543476
-196.74,162.59,999.0,999.0,-1.76,0.29,1,0.9988993297350984
-54.169,45.974,117.754,3.94,-1.88,0.3,1,0.9980288547796476
-457.376,209.805,999.0,999.0,-2.14,0.25,1,0.9890965749331305
38.462,359.474,999.0,999.0,-2.02,0.25,1,0.9835835428405881
-303.865,323.493,999.0,999.0,-1.67,0.29,1,0.9935977366543942
251.262,127.569,114.48,3.88,-2.01,0.28,1,0.9870456953102553
-136.158,35.357,999.0,999.0,-1.75,0.25,1,0.9976356427905695
-321.51,233.14,999.0,999.0,-2.23,0.24,1,0.9972770344403338
-30.472,179.245,999.0,999.0,-2.38,0.21,1,0.9988942172862608
-188.364,139.166,999.0,999.0,-2.41,0.29,1,0.9988812133732231
-187.007,86.69,999.0,999.0,-2.08,0.21,1,0.998469642739586
-119.755,124.54,999.0,999.0,-2.12,0.23,1,0.9989775081434908
-50.591,88.007,999.0,999.0,-1.75,0.22,1,0.9986897379270163
-85.407,99.031,122.307,3.02,-1.86,0.2,1,0.9988331267772441
-293.324,169.389,999.0,999.0,-2.37,0.24,1,0.9981345391067253
186.517,95.061,999.0,999.0,-2.31,0.24,1,0.9939311785397141
-209.261,164.021,999.0,999.0,-1.76,0.25,1,0.9988465907988986
-458.764,35.972,999.0,999.0,-1.88,0.21,1,0.9602793323995553
215.721,261.434,999.0,999.0,-1.85,0.25,1,0.9808626313422506
75.992,61.324,116.155,3.53,-1.89,0.22,1,0.9972013811603551
-265.333,125.814,999.0,999.0,-1.77,0.29,1,0.9982484661962109
-10.637,46.221,126.26,4.54,-2.1,0.25,1,0.9978457721201885
91.961,204.965,999.0,999.0,-1.92,0.27,1,0.9973845392826168
104.014,182.747,999.0,999.0,-2.1,0.24,1,0.9974226950595055
-258.531,235.474,999.0,999.0,-1.73,0.25,1,0.998191107520342
0.707,166.219,113.426,2.31,-2.01,0.24,1,0.9987808790367918
-103.27,309.214,999.0,999.0,-1.69,0.23,1,0.9968607351766987
7.266,-11.793,999.0,999.0,-2.06,0.25,1,0.9946267717741113
67.085,-22.434,999.0,999.0,-2.28,0.22,1,0.9915416419968964
-423.134,178.652,999.0,999.0,-1.68,0.3,1,0.9931650644978399
-163.477,179.465,999.0,999.0,-1.66,0.27,1,0.9989909528790712
-0.837,141.293,999.0,999.0,-2.23,0.27,1,0.9987937867097032
-72.567,204.21,999.0,999.0,-2.02,0.28,1,0.9989126244123194
64.717,201.789,999.0,999.0,-1.79,0.27,1,0.9979447729465492
-316.402,190.13,999.0,999.0,-2.33,0.28,1,0.9977562021381192
-92.291,201.023,120.776,5.28,-1.95,0.26,1,0.9989602844817774
123.018,109.279,999.0,999.0,-1.7,0.3,1,0.9970197583265261
-104.53,87.584,999.0,999.0,-1.76,0.28,1,0.9987300346499949
-296.699,207.028,117.425,3.79,-2.04,0.22,1,0.9979998074888667
-325.694,145.772,999.0,999.0,-1.76,0.28,1,0.9974286147742455
-116.729,172.475,999.0,999.0,-2.09,0.2,1,0.9990507012490447
-171.675,340.412,999.0,999.0,-1.91,0.28,1,0.9947047277208036
-108.735,145.263,999.0,999.0,-1.72,0.23,1,0.9990431924355834
-417.876,141.016,999.0,999.0,-1.82,0.22,1,0.9928257531096133
-88.514,292.564,999.0,999.0,-2.06,0.2,1,0.9975019035621174
-78.783,155.144,999.0,999.0,-1.68,0.22,1,0.9990377782600164
-54.997,215.095,999.0,999.0,-2.19,0.25,1,0.9987946534593662
-195.129,165.293,999.0,999.0,-2.3,0.22,1,0.9989071735463645
-300.391,181.93,999.0,999.0,-1.99,0.24,1,0.998037160183554
-184.028,227.524,999.0,999.0,-2.12,0.22,1,0.9987197818841114
137.563,-40.279,120.911,4.18,-1.46,0.26,1,0.9807763327589689
-118.274,233.366,999.0,999.0,-1.84,0.21,1,0.9987551022553747
284.95,102.088,999.0,999.0,-1.96,0.27,1,0.9777394284434645
-172.088,185.698,999.0,999.0,-1.86,0.2,1,0.998960423878208
-41.297,49.671,120.397,5.86,-1.95,0.27,1,0.9980770235633566
-223.988,176.749,119.213,2.92,-1.63,0.23,1,0.998771527563605
-165.783,161.533,117.411,3.05,-2.18,0.24,1,0.9989942415685679
-22.39,102.142,999.0,999.0,-1.97,0.23,1,0.9987233551689464
-30.984,192.652,999.0,999.0,-1.74,0.23,1,0.9988447413530519
-152.953,0.726,999.0,999.0,-2.06,0.23,1,0.9956850329836933
-194.975,300.258,103.348,4.09,-1.79,0.23,1,0.9971892351307213
86.133,184.68,999.0,999.0,-1.5,0.25,1,0.9977722003927306
-319.61,154.543,132.331,4.87,-1.98,0.23,1,0.9976314102794263
-41.237,95.206,122.984,4.3,-1.73,0.29,1,0.9987316737821107
-160.842,223.799,999.0,999.0,-1.03,0.3,1,0.9988062167731735
-19.515,212.707,999.0,999.0,-1.68,0.24,1,0.9986575622208218
-203.441,370.191,999.0,999.0,-1.44,0.2,1,0.9898451248117421
-141.144,-5.954,999.0,999.0,-1.88,0.28,1,0.9952963193523527
7.484,68.318,999.0,999.0,-2.1,0.27,1,0.9981780090900773
-43.21,67.841,999.0,999.0,-1.8,0.21,1,0.9984208390738808
27.188,164.978,999.0,999.0,-2.03,0.24,1,0.9986064747540613
-152.678,409.472,999.0,999.0,-1.42,0.22,1,0.9748058720307754
69.321,136.164,999.0,999.0,-1.92,0.28,1,0.9981889230620279
24.012,164.889,999.0,999.0,-2.3,0.22,1,0.998631217899476
74.534,-73.683,999.0,999.0,-2.27,0.22,1,0.9741545092987495
-82.515,97.286,999.0,999.0,-2.08,0.24,1,0.9988177415014262
-35.538,26.975,999.0,999.0,-2.16,0.24,1,0.9973994210424257
-223.055,107.437,127.54,3.04,-1.99,0.29,1,0.9984735217971842
126.983,261.534,999.0,999.0,-1.82,0.22,1,0.9935968861470638
-199.392,262.744,999.0,999.0,-2.07,0.3,1,0.9982097424824234
-264.899,120.655,999.0,999.0,-2.25,0.24,1,0.998201928456634
-135.471,159.206,999.0,999.0,-1.78,0.29,1,0.9990433225242835
-97.033,142.166,118.246,4.56,-2.05,0.25,1,0.999036205599124
-213.794,274.264,999.0,999.0,-1.4,0.29,1,0.997883261212712
