X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
88.331,-11.281,122.771,4.09,-1.43,0.2,1,0.9996728853609863
11.146,-74.645,120.105,4.96,-1.73,0.27,1,0.9989390748466601
156.281,-14.716,999.0,999.0,-0.87,0.26,1,0.9996111766417474
43.42,1.981,999.0,999.0,-1.28,0.23,1,0.9996248316614625
130.395,-18.587,999.0,999.0,-1.86,0.26,1,0.9996482084997633
-128.675,-29.872,999.0,999.0,-1.41,0.27,1,0.9971715118723338
68.208,-16.94,122.906,2.48,-1.7,0.3,1,0.9996616222637505
80.627,-77.275,999.0,999.0,-0.95,0.28,1,0.9991313303433733
193.009,23.009,117.921,4.29,-0.73,0.28,1,0.9993631165851795
119.199,49.959,999.0,999.0,-1.83,0.29,1,0.9992542123865826
234.189,-60.983,999.0,999.0,-1.27,0.28,1,0.9986712754558027
-3835.639,3614.092,999.0,999.0,-0.79,0.24,0,0.0
911.247,1042.984,999.0,999.0,-0.89,0.27,0,1.694677166973908e-114
-958.609,-3145.317,999.0,999.0,-1.06,0.21,0,0.0
-3880.33,-3250.153,999.0,999.0,-0.06,0.24,0,0.0
-2508.784,-3979.346,999.0,999.0,0.11,0.27,0,0.0
4993.091,3551.722,16.282,4.63,-0.85,0.2,0,0.0
-1811.003,-1815.248,999.0,999.0,-0.59,0.25,0,0.0
-1957.038,2282.758,-12.113,2.9,-0.84,0.26,0,0.0
3755.831,-4615.897,999.0,999.0,-0.28,0.2,0,0.0
-112.469,-556.01,999.0,999.0,-0.46,0.25,0,3.557467182413016e-26
2035.221,1532.77,-123.537,3.84,-0.7,0.2,0,1.2419196284007266e-291
-3820.038,-1113.769,999.0,999.0,-0.83,0.3,0,0.0
1366.331,-480.246,999.0,999.0,-0.52,0.26,0,4.4726027263363464e-48
-616.349,-2279.728,999.0,999.0,-0.56,0.26,0,0.0
-204.769,4876.491,999.0,999.0,-0.4,0.26,0,0.0
-1236.051,-1492.89,-84.916,4.2,-0.62,0.24,0,1.8298569296500103e-237
2934.09,2414.112,999.0,999.0,-0.61,0.24,0,0.0
-637.15,-1449.635,999.0,999.0,-0.42,0.25,0,5.637610863416789e-203
-3955.799,-4848.188,999.0,999.0,-1.47,0.25,0,0.0
-4402.152,1001.577,999.0,999.0,-0.15,0.26,0,0.0
307.828,4478.454,999.0,999.0,-0.32,0.3,0,0.0
-4205.742,-4208.714,999.0,999.0,-0.52,0.21,0,0.0
-4667.716,2548.755,999.0,999.0,-0.03,0.26,0,0.0
2923.753,-4029.432,999.0,999.0,-0.27,0.2,0,0.0
4338.624,2002.584,999.0,999.0,-0.45,0.29,0,0.0
2604.238,-488.054,999.0,999.0,-0.56,0.21,0,4.424337959183891e-135
2171.544,80.447,999.0,999.0,-0.37,0.25,0,1.76522080089713e-77
4053.172,1659.111,-40.397,3.53,-0.59,0.28,0,0.0
4956.668,2194.755,999.0,999.0,-0.9,0.23,0,0.0
173.975,2952.108,999.0,999.0,-0.56,0.22,0,0.0
-3896.814,3840.476,999.0,999.0,-0.28,0.25,0,0.0
-3018.744,-2873.001,999.0,999.0,-0.8,0.24,0,0.0
2291.971,1055.611,999.0,999.0,-0.28,0.29,0,2.0630964870724731e-193
338.076,-3468.573,999.0,999.0,-0.57,0.26,0,0.0
1175.079,-139.282,999.0,999.0,0.05,0.24,0,2.2174919125290486e-20
164.429,3950.467,999.0,999.0,0.02,0.28,0,0.0
-925.609,-4966.901,-51.909,4.23,-0.43,0.21,0,0.0
3674.648,-4490.014,-0.122,4.96,-0.04,0.29,0,0.0
-1188.899,4325.294,999.0,999.0,-0.73,0.25,0,0.0
-4102.657,-4743.513,999.0,999.0,-0.95,0.22,0,0.0
-2644.54,-462.323,999.0,999.0,-0.69,0.25,0,3.212101171798812e-154
-1430.895,-3534.978,999.0,999.0,-1.25,0.21,0,0.0
1079.667,-311.625,999.0,999.0,-0.57,0.28,0,8.574917965839141e-24
4063.973,-1656.977,999.0,999.0,-0.96,0.26,0,0.0
-818.902,-1147.318,999.0,999.0,-0.76,0.23,0,9.997563724351445e-135
2520.831,1472.877,29.838,4.8,-0.51,0.25,0,2.10966030774e-313
1619.765,1090.528,999.0,999.0,-0.42,0.23,0,1.2817739714382679e-154
668.52,-4751.999,999.0,999.0,-0.43,0.23,0,0.0
-1568.903,-3354.622,-83.178,6.26,-0.05,0.3,0,0.0
1013.05,3282.46,999.0,999.0,-0.39,0.27,0,0.0
-2500.163,-1383.991,16.137,3.87,-0.58,0.21,0,6.055871088158297e-299
-165.97,284.926,999.0,999.0,-0.43,0.25,0,9.417195117269025e-07
2489.471,-4065.639,-60.87,3.24,-1.0,0.21,0,0.0
-4735.756,-2514.598,999.0,999.0,-0.34,0.23,0,0.0
-948.314,-2892.723,999.0,999.0,-0.04,0.29,0,0.0
-4843.688,-3529.689,999.0,999.0,-1.37,0.27,0,0.0
4609.334,1177.84,-49.164,3.86,-1.51,0.29,0,0.0
-3685.907,1028.379,999.0,999.0,-0.94,0.21,0,0.0
-1363.567,-1954.076,999.0,999.0,-0.19,0.24,0,0.0
1906.393,-4966.467,999.0,999.0,-1.51,0.29,0,0.0
3517.248,2154.849,999.0,999.0,-0.37,0.27,0,0.0
-4960.88,741.328,999.0,999.0,-0.61,0.28,0,0.0
-2465.423,1522.298,999.0,999.0,-0.55,0.21,0,0.0
4902.712,-1968.887,999.0,999.0,-0.46,0.22,0,0.0
389.799,2570.76,999.0,999.0,0.07,0.28,0,0.0
-903.551,3958.708,-11.221,3.53,-0.2,0.29,0,0.0
-1822.284,1393.988,102.1,5.86,-0.86,0.24,0,5.315664750305356e-252
4629.757,-3702.125,22.671,2.89,-0.99,0.29,0,0.0
2169.495,1101.357,999.0,999.0,-0.97,0.25,0,3.219415040711222e-193
577.577,-4782.787,999.0,999.0,-0.55,0.23,0,0.0
-2531.607,320.214,-12.835,5.34,-1.13,0.2,0,1.7451828372611002e-134
-1754.471,-1180.837,999.0,999.0,-0.65,0.24,0,2.432279615360681e-189
-2415.483,-2885.917,999.0,999.0,-1.04,0.27,0,0.0
-4697.636,2064.17,-145.806,4.03,-0.42,0.2,0,0.0
2115.894,-4510.194,999.0,999.0,-0.93,0.24,0,0.0
-3316.739,494.03,999.0,999.0,-0.13,0.26,0,1.5036170297431821e-235
278.766,4165.591,999.0,999.0,-0.26,0.29,0,0.0
1369.455,1385.496,999.0,999.0,-0.53,0.26,0,1.9543744083805157e-211
1566.266,-2804.373,999.0,999.0,-0.38,0.23,0,0.0
1211.274,1180.876,999.0,999.0,-0.65,0.28,0,2.0517336336120164e-154
2015.839,-3940.835,999.0,999.0,-0.87,0.24,0,0.0
-4826.659,-2902.177,999.0,999.0,-0.9,0.22,0,0.0
-4048.34,-1366.501,999.0,999.0,-0.72,0.3,0,0.0
2475.494,-946.237,999.0,999.0,-0.11,0.28,0,5.4246306091293185e-185
2181.342,-1306.339,999.0,999.0,-0.53,0.23,0,5.626275925112198e-237
1008.536,3665.048,999.0,999.0,-1.24,0.21,0,0.0
1872.006,-3286.62,999.0,999.0,-0.52,0.23,0,0.0
-1847.172,3822.634,17.061,4.2,-1.11,0.24,0,0.0
-2203.212,-1113.444,999.0,999.0,-0.34,0.22,0,5.635191963215348e-209
-4977.133,2307.638,999.0,999.0,-0.65,0.22,0,0.0
-3043.028,1845.72,999.0,999.0,-0.19,0.28,0,0.0
-2282.943,4759.589,999.0,999.0,0.03,0.28,0,0.0
2950.789,-728.611,999.0,999.0,-0.52,0.23,0,1.0555624399636425e-196
-727.006,4510.204,-10.596,4.82,-0.77,0.29,0,0.0
1929.504,2353.102,-66.452,2.95,-0.86,0.25,0,0.0
3336.615,2660.59,999.0,999.0,-0.37,0.23,0,0.0
-3134.713,729.775,999.0,999.0,-0.87,0.24,0,3.134503245651187e-241
-4579.063,2169.356,-43.231,5.21,-0.53,0.23,0,0.0
3305.868,-1973.54,999.0,999.0,-1.02,0.23,0,0.0
-547.728,-1527.834,999.0,999.0,-0.58,0.2,0,1.258832497691662e-222
-775.522,304.358,999.0,999.0,-1.05,0.29,0,1.4870988234198315e-20
-349.119,792.745,999.0,999.0,0.25,0.28,0,5.373192895670845e-62
272.244,296.589,999.0,999.0,-0.61,0.25,0,9.422086158654446e-07
-2807.89,-1445.039,-110.598,6.1,-0.41,0.21,0,0.0
-2270.852,-2361.013,999.0,999.0,-1.06,0.22,0,0.0
1975.21,-3922.533,999.0,999.0,-0.8,0.25,0,0.0
1563.528,-3991.344,999.0,999.0,-0.89,0.27,0,0.0
1339.903,3174.928,999.0,999.0,-0.47,0.23,0,0.0
607.12,3737.541,999.0,999.0,-0.12,0.27,0,0.0
-2253.751,-4804.377,999.0,999.0,-1.29,0.21,0,0.0
4453.316,1019.21,999.0,999.0,-1.13,0.22,0,0.0
-4052.926,1733.634,999.0,999.0,-0.98,0.26,0,0.0
-2176.488,2635.513,999.0,999.0,-0.01,0.28,0,0.0
336.964,932.176,-15.349,3.0,-0.71,0.22,0,1.9238724488667634e-82
2352.744,4854.116,999.0,999.0,-0.5,0.28,0,0.0
3798.95,127.954,999.0,999.0,-0.54,0.27,0,1.1933497159461238e-251
4011.377,385.072,999.0,999.0,-0.41,0.26,0,2.909123641678263e-294
-3497.003,-1184.475,73.847,4.46,-0.17,0.22,0,0.0
1053.484,4293.91,999.0,999.0,-0.48,0.27,0,0.0
3901.742,-999.792,999.0,999.0,-0.7,0.29,0,0.0
-4441.907,738.747,999.0,999.0,-0.54,0.3,0,0.0
-3975.08,4753.555,999.0,999.0,-0.51,0.21,0,0.0
613.049,-2634.85,34.949,4.79,-0.71,0.21,0,0.0
-2015.629,1102.144,999.0,999.0,-0.77,0.24,0,1.0868863428510348e-196
11.076,-434.892,999.0,999.0,-0.57,0.28,0,2.0600093593703184e-14
4414.848,1627.693,999.0,999.0,-0.86,0.21,0,0.0
-2205.215,1824.398,999.0,999.0,-1.14,0.22,0,0.0
-3361.485,1323.32,999.0,999.0,-1.41,0.25,0,0.0
-2486.065,1498.179,999.0,999.0,-0.21,0.22,0,0.0
2105.421,828.439,-20.291,4.21,-0.69,0.28,0,4.2757439099730916e-138
-1670.106,1074.416,999.0,999.0,-0.34,0.23,0,3.1330841022591983e-166
1329.055,745.073,33.301,4.2,-0.34,0.21,0,3.044457300350639e-79
3630.91,-4912.557,999.0,999.0,-0.25,0.21,0,0.0
2000.784,-4925.459,999.0,999.0,-0.53,0.21,0,0.0
4453.017,-1997.487,34.968,4.74,-0.32,0.26,0,0.0
2940.726,4122.236,999.0,999.0,-0.7,0.24,0,0.0
-1380.19,-2904.196,999.0,999.0,-0.64,0.25,0,0.0
441.115,-232.596,49.866,3.92,-0.35,0.26,0,0.00037198171098220504
-414.298,3506.817,999.0,999.0,-0.39,0.23,0,0.0
3184.238,-2854.587,999.0,999.0,-1.07,0.23,0,0.0
3887.66,-3337.127,-14.378,2.77,-0.4,0.23,0,0.0
-4659.654,-3046.082,-3.392,4.2,-0.34,0.27,0,0.0
271.433,3091.249,999.0,999.0,-0.88,0.23,0,0.0
2061.395,-3266.377,999.0,999.0,-0.57,0.23,0,0.0
-9.852,906.368,-32.795,5.18,-0.97,0.22,0,4.68964759654038e-77
263.468,765.869,999.0,999.0,-0.65,0.23,0,7.918116183556748e-55
752.64,2575.912,999.0,999.0,-0.06,0.21,0,0.0
2073.431,-2314.769,999.0,999.0,0.09,0.24,0,0.0
1596.718,-4771.345,999.0,999.0,-0.73,0.28,0,0.0
3340.818,-381.877,999.0,999.0,-0.51,0.27,0,1.3617484826364156e-204
-4001.09,1258.994,999.0,999.0,-0.44,0.3,0,0.0
-268.397,675.059,999.0,999.0,-0.83,0.2,0,3.41941707512079e-44
-4675.761,-1800.184,999.0,999.0,-0.58,0.25,0,0.0
538.723,4605.683,61.763,2.77,-0.1,0.28,0,0.0
472.782,126.393,999.0,999.0,-1.21,0.29,0,0.10428774242062383
4050.848,-111.41,41.823,4.8,-0.65,0.27,0,1.7600787448133878e-286
-1027.677,3575.279,-31.454,4.54,-1.14,0.24,0,0.0
818.854,163.497,999.0,999.0,-0.98,0.29,0,8.848510379409799e-10
2991.088,-2287.684,38.926,4.21,-0.3,0.3,0,0.0
3562.747,3818.215,-30.865,4.01,-0.84,0.26,0,0.0
573.174,-4276.6,999.0,999.0,-1.17,0.28,0,0.0
388.678,121.577,999.0,999.0,-0.8,0.25,0,0.6303150888733347
1056.091,-2355.547,0.24,5.83,-0.54,0.2,0,0.0
-4086.356,2072.861,999.0,999.0,-1.3,0.29,0,0.0
-3321.461,2190.962,999.0,999.0,-0.8,0.28,0,0.0
-778.605,2788.946,999.0,999.0,-0.45,0.21,0,0.0
3930.681,2473.128,-68.447,3.05,-0.39,0.22,0,0.0
775.601,2939.295,999.0,999.0,-0.38,0.2,0,0.0
-353.81,955.867,999.0,999.0,-0.07,0.3,0,2.0208949004298936e-89
-449.448,1586.596,-27.069,4.41,-0.13,0.29,0,2.4177113295139712e-244
-4684.593,3302.618,999.0,999.0,-1.11,0.29,0,0.0
-4031.722,-2460.247,999.0,999.0,-0.97,0.22,0,0.0
-2414.112,2196.023,999.0,999.0,-0.03,0.29,0,0.0
-3672.057,1534.593,-11.814,4.52,-1.54,0.29,0,0.0
-81.846,3280.384,999.0,999.0,-0.43,0.25,0,0.0
-4352.984,-932.91,-14.494,4.43,-0.5,0.26,0,0.0
-1798.63,-4889.641,-15.662,4.88,-0.71,0.25,0,0.0
-438.83,2093.422,999.0,999.0,-0.55,0.24,0,0.0
274.836,-3393.611,-83.394,4.91,-1.05,0.24,0,0.0
-4710.313,1863.447,999.0,999.0,-0.37,0.22,0,0.0
-2739.819,2918.653,999.0,999.0,-0.64,0.23,0,0.0
2244.082,1087.772,999.0,999.0,-0.08,0.29,0,3.6235165537992403e-196
3614.568,-494.231,999.0,999.0,-1.03,0.28,0,7.1240588769150834e-248
-1379.203,-1442.184,999.0,999.0,-0.98,0.26,0,7.973011610435832e-231
-3555.653,4445.358,-21.775,4.54,-0.66,0.26,0,0.0
3189.471,3816.055,999.0,999.0,-0.65,0.27,0,0.0
4613.416,119.228,27.724,4.49,-0.17,0.22,0,0.0
-1370.628,1065.011,999.0,999.0,-0.32,0.26,0,1.8160800216088972e-146
71.329,-2672.756,8.91,3.96,-0.41,0.22,0,0.0
1340.228,-3395.006,999.0,999.0,-0.55,0.22,0,0.0
2397.846,-3294.906,999.0,999.0,-0.68,0.24,0,0.0
-195.357,-4380.322,999.0,999.0,-1.26,0.29,0,0.0
2517.161,1395.857,999.0,999.0,-0.64,0.23,0,4.92863212327125e-292
4476.196,1273.438,999.0,999.0,-0.76,0.24,0,0.0
386.326,-4138.83,-53.689,3.2,-0.93,0.3,0,0.0
-3815.385,3693.937,999.0,999.0,-0.5,0.28,0,0.0
3055.831,-2336.895,999.0,999.0,-0.46,0.24,0,0.0
4544.461,-2099.57,999.0,999.0,-0.67,0.22,0,0.0
-2907.58,3038.71,-74.053,4.67,-1.2,0.21,0,0.0
-3376.63,865.1,10.525,4.82,-0.73,0.28,0,7.328236394808839e-292
1874.288,-866.403,23.921,5.83,-1.21,0.28,0,2.899322937805968e-125
-3419.781,-2456.234,999.0,999.0,-1.48,0.26,0,0.0
-2496.308,-122.799,999.0,999.0,-0.42,0.22,0,9.989631733166182e-122
-2595.476,-4905.993,999.0,999.0,-0.82,0.25,0,0.0
3966.758,890.701,60.838,4.93,-0.65,0.23,0,0.0
3358.113,2892.764,999.0,999.0,-0.15,0.28,0,0.0
-362.637,1484.903,999.0,999.0,-0.79,0.25,0,6.166511559076185e-213
265.374,1675.144,999.0,999.0,-0.45,0.23,0,8.560624135271099e-267
-466.252,-4072.899,999.0,999.0,-1.63,0.29,0,0.0
-3868.627,-457.537,999.0,999.0,-0.28,0.21,0,1.3895908918956745e-304
4169.646,3822.281,999.0,999.0,-0.96,0.23,0,0.0
3971.007,-4133.88,999.0,999.0,0.09,0.23,0,0.0
3863.921,-2479.029,999.0,999.0,-0.51,0.23,0,0.0
-655.476,-2846.42,999.0,999.0,-0.85,0.2,0,0.0
-3133.079,-3697.459,999.0,999.0,-0.28,0.24,0,0.0
3980.14,-1644.251,-52.979,4.41,-0.33,0.25,0,0.0
-4860.08,-665.701,999.0,999.0,-0.3,0.26,0,0.0
2313.836,-880.97,999.0,999.0,-0.79,0.27,0,4.386061836850024e-160
-2371.797,-1483.904,999.0,999.0,-0.39,0.21,0,6.3734468314e-314
-4897.566,-4925.758,999.0,999.0,-0.46,0.29,0,0.0
4418.891,1098.884,999.0,999.0,-0.54,0.29,0,0.0
302.59,4824.06,999.0,999.0,-0.81,0.25,0,0.0
1589.112,210.919,999.0,999.0,-1.14,0.29,0,5.2338849122445364e-43
-810.084,1356.468,999.0,999.0,-0.4,0.29,0,2.0776608210476713e-189
-4333.696,-825.814,-4.226,5.92,-0.87,0.24,0,0.0
3546.365,1274.985,999.0,999.0,-0.44,0.24,0,0.0
2461.653,-4399.238,20.05,4.25,-0.47,0.29,0,0.0
-3425.833,1320.06,999.0,999.0,-0.78,0.22,0,0.0
-813.65,4328.316,999.0,999.0,0.18,0.28,0,0.0
-1360.043,-2795.087,999.0,999.0,-0.45,0.26,0,0.0
-2181.922,1597.185,999.0,999.0,-0.64,0.24,0,0.0
-2986.411,3406.122,999.0,999.0,-0.15,0.21,0,0.0
-3987.592,-2103.521,999.0,999.0,-0.43,0.25,0,0.0
1169.164,3293.409,999.0,999.0,0.07,0.22,0,0.0
-1585.56,-2885.813,999.0,999.0,-1.66,0.24,0,0.0
3541.868,2685.291,999.0,999.0,-0.39,0.22,0,0.0
3218.18,1121.691,999.0,999.0,0.37,0.25,0,1.1149824105156135e-297
-2784.112,3695.232,89.745,4.59,-0.77,0.26,0,0.0
-2199.692,3705.048,4.029,4.16,-0.42,0.22,0,0.0
-2786.094,-2281.616,999.0,999.0,-0.26,0.24,0,0.0
-4499.459,214.715,999.0,999.0,-0.4,0.2,0,0.0
-4971.785,1249.715,999.0,999.0,-1.17,0.27,0,0.0
4312.375,-1372.689,999.0,999.0,-0.89,0.27,0,0.0
-4898.78,1469.846,999.0,999.0,-0.62,0.29,0,0.0
-340.503,3852.207,98.414,4.88,-1.34,0.28,0,0.0
159.821,-2218.701,999.0,999.0,-0.68,0.23,0,0.0
-1869.741,4261.096,86.135,4.82,-0.71,0.23,0,0.0
-63.893,-1948.646,-29.469,3.79,-0.88,0.27,0,0.0
1476.083,4232.209,999.0,999.0,-0.94,0.21,0,0.0
1848.964,-523.761,999.0,999.0,-0.02,0.28,0,4.4250345896693794e-79
1107.421,2937.22,-8.706,3.92,-0.51,0.3,0,0.0
-2890.615,-3463.982,999.0,999.0,-0.46,0.28,0,0.0
-4534.493,-3439.981,999.0,999.0,-0.54,0.3,0,0.0
-1993.724,-4564.505,999.0,999.0,-1.4,0.24,0,0.0
-14.613,2988.229,999.0,999.0,-0.68,0.3,0,0.0
-2782.706,-2283.325,999.0,999.0,-0.91,0.22,0,0.0
2427.979,-1145.744,999.0,999.0,-0.55,0.26,0,4.549875107706618e-220
2425.932,-486.259,999.0,999.0,0.1,0.3,0,5.193920366455021e-119
-4368.586,-659.833,999.0,999.0,-0.02,0.2,0,0.0
2394.934,-1926.362,999.0,999.0,-0.37,0.25,0,0.0
4819.692,-658.329,999.0,999.0,-0.5,0.21,0,0.0
95.368,3384.971,999.0,999.0,-0.5,0.22,0,0.0
-1.464,-2081.525,999.0,999.0,-1.05,0.27,0,0.0
