X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
-3820.641,-2585.654,999.0,999.0,-1.09,0.26,0,0.0
3718.523,-591.172,999.0,999.0,-0.6,0.27,0,4.086768815384016e-276
378.468,-1181.937,999.0,999.0,-0.83,0.28,0,6.010340668488631e-40
4725.998,1142.769,999.0,999.0,-0.32,0.27,0,0.0
1858.646,-2024.575,999.0,999.0,-0.73,0.23,0,3.018395136113303e-215
311.234,-1248.565,999.0,999.0,-0.66,0.3,0,4.94669646916485e-45
-4151.72,1900.333,999.0,999.0,-1.37,0.25,0,0.0
677.81,-1770.386,999.0,999.0,-0.27,0.3,0,1.0925233913991723e-111
-3807.329,3147.712,999.0,999.0,-0.81,0.22,0,0.0
-1895.556,4248.169,999.0,999.0,-0.65,0.29,0,0.0
2151.656,861.572,999.0,999.0,-0.88,0.25,0,6.206657263098112e-116
2191.45,-2391.745,999.0,999.0,-0.59,0.24,0,3.679800930226e-312
4036.317,-3316.333,999.0,999.0,-0.63,0.25,0,0.0
-799.869,-2149.319,999.0,999.0,-1.1,0.22,0,2.999866645466182e-171
3521.891,4149.025,999.0,999.0,-1.27,0.21,0,0.0
-1380.967,-56.843,999.0,999.0,-0.65,0.22,0,2.3465985926777617e-54
-2601.244,-339.202,999.0,999.0,-0.96,0.25,0,1.632134050156673e-166
-4753.619,2460.355,999.0,999.0,-0.61,0.3,0,0.0
-3290.183,-1623.555,-64.332,4.33,-1.03,0.26,0,0.0
-673.726,-4356.514,-29.663,4.93,-0.6,0.28,0,0.0
3535.411,-1201.794,46.97,4.13,-1.27,0.29,0,1.406835856383494e-296
3559.297,1391.435,-73.742,3.87,-0.54,0.29,0,0.0
972.971,1509.953,999.0,999.0,-0.77,0.26,0,1.301168886232079e-129
-3110.498,3955.585,999.0,999.0,-0.86,0.24,0,0.0
-4939.05,-4259.502,999.0,999.0,-0.8,0.21,0,0.0
3777.441,4482.195,999.0,999.0,-0.72,0.2,0,0.0
4161.067,714.607,999.0,999.0,-0.43,0.27,0,0.0
-269.403,784.566,999.0,999.0,-1.12,0.27,0,1.914619468674464e-47
3787.842,-391.089,999.0,999.0,-0.73,0.22,0,6.82370105949586e-278
-2702.559,-352.736,999.0,999.0,-1.17,0.28,0,7.06241038464145e-179
3905.47,1100.215,999.0,999.0,-0.73,0.28,0,0.0
2427.415,2384.722,999.0,999.0,-0.84,0.21,0,0.0
-1681.94,-4273.418,999.0,999.0,-0.89,0.25,0,0.0
-3421.421,-2490.071,999.0,999.0,-0.84,0.24,0,0.0
-2231.525,-4639.122,999.0,999.0,-0.97,0.28,0,0.0
-2992.79,2010.865,999.0,999.0,-0.82,0.24,0,0.0
-2420.399,1225.115,40.928,6.0,-0.55,0.26,0,2.638025924119176e-256
-1931.323,-1968.481,999.0,999.0,-0.9,0.23,0,4.881813592239242e-209
-258.429,1371.793,999.0,999.0,-0.41,0.22,0,8.089257376853743e-114
-4986.549,3719.284,25.801,2.87,-0.77,0.2,0,0.0
3206.918,-4362.647,-62.715,3.41,-0.67,0.24,0,0.0
-1563.388,-1823.062,999.0,999.0,-0.7,0.22,0,6.910062281378461e-162
570.925,-1674.798,999.0,999.0,-0.61,0.23,0,3.7776297174147205e-96
-3217.861,-1955.514,999.0,999.0,-0.93,0.27,0,0.0
-4722.655,3962.419,999.0,999.0,-0.56,0.21,0,0.0
1711.21,-3855.909,999.0,999.0,-1.09,0.23,0,0.0
4488.923,1401.643,999.0,999.0,-0.59,0.21,0,0.0
-4830.848,3203.746,-106.753,4.86,-0.78,0.21,0,0.0
1054.268,-2765.603,999.0,999.0,-0.82,0.23,0,2.1860333063002453e-307
-4316.022,-746.114,999.0,999.0,-0.49,0.24,0,0.0
502.703,-96.305,999.0,999.0,-0.66,0.26,0,0.9390433902401077
2106.296,270.724,25.143,4.6,-1.05,0.28,0,2.281226194578e-79
-1632.59,-2617.995,4.276,2.92,-0.96,0.3,0,1.4442513689520745e-296
-1957.445,-2723.785,999.0,999.0,-0.94,0.27,0,0.0
1621.894,-2639.414,-69.923,4.47,-1.2,0.23,0,6.422853396e-315
3695.976,3847.861,999.0,999.0,-0.95,0.2,0,0.0
4525.275,879.067,999.0,999.0,-0.63,0.21,0,0.0
3164.735,2865.322,999.0,999.0,-0.69,0.3,0,0.0
-4442.656,1452.583,999.0,999.0,-0.49,0.26,0,0.0
-2434.782,-3149.077,999.0,999.0,-0.59,0.29,0,0.0
3868.894,2314.033,999.0,999.0,-1.11,0.27,0,0.0
3630.544,3059.426,999.0,999.0,-0.42,0.28,0,0.0
2873.681,4492.869,999.0,999.0,-0.79,0.25,0,0.0
2598.12,1663.545,999.0,999.0,-1.4,0.25,0,9.886428695507702e-246
56.721,-3429.814,-42.051,4.38,-1.03,0.28,0,0.0
3948.727,-4499.363,999.0,999.0,-0.8,0.25,0,0.0
-2337.116,4861.14,999.0,999.0,-0.96,0.21,0,0.0
4642.964,-1362.169,999.0,999.0,-0.33,0.24,0,0.0
3688.431,-3718.694,999.0,999.0,-1.06,0.29,0,0.0
4199.952,2195.416,999.0,999.0,-0.95,0.25,0,0.0
-2559.342,-269.12,999.0,999.0,-0.71,0.23,0,5.22910385798664e-162
793.914,1064.976,999.0,999.0,-0.81,0.21,0,2.964025056878802e-70
-2911.341,-745.721,-11.011,4.14,-1.0,0.23,0,1.4402033914442719e-210
-460.332,-3084.294,999.0,999.0,-1.14,0.29,0,0.0
-3201.452,-571.333,999.0,999.0,-0.82,0.2,0,4.4291961931742324e-247
750.118,129.746,999.0,999.0,-1.04,0.3,0,1.8154952233963858e-07
1076.451,1299.568,999.0,999.0,-0.53,0.3,0,5.296512690453314e-104
-3038.371,4824.093,10.777,4.65,-1.23,0.2,0,0.0
1099.355,1900.068,999.0,999.0,-1.11,0.22,0,2.7908893596626423e-195
-4993.998,-1507.218,999.0,999.0,-0.84,0.24,0,0.0
831.234,-4999.109,999.0,999.0,-0.93,0.27,0,0.0
82.385,-192.446,999.0,999.0,-1.0,0.22,0,0.998917468849301
-537.479,4257.384,999.0,999.0,-0.88,0.25,0,0.0
3277.549,3352.842,999.0,999.0,-0.71,0.23,0,0.0
-1077.576,3637.337,-6.186,4.87,-0.57,0.22,0,0.0
4470.592,-4223.207,-4.935,3.87,-0.87,0.26,0,0.0
2626.907,298.66,999.0,999.0,-0.67,0.25,0,4.4261536754635446e-127
-766.251,-2898.969,999.0,999.0,-1.04,0.23,0,4.94065646e-316
-3821.865,-776.956,999.0,999.0,-1.07,0.21,0,0.0
3510.254,622.929,999.0,999.0,-0.45,0.29,0,6.849493429069699e-246
341.078,4586.983,999.0,999.0,-0.85,0.2,0,0.0
-1627.85,1447.811,999.0,999.0,-0.7,0.24,0,1.5597867455962457e-205
-1879.224,-1497.505,-82.14,4.22,-1.01,0.21,0,2.650309892180592e-148
3768.521,1596.22,999.0,999.0,-0.44,0.27,0,0.0
-4007.079,-583.302,999.0,999.0,-0.44,0.22,0,0.0
-4280.844,-874.309,61.942,5.21,-0.53,0.27,0,0.0
1937.157,-1525.242,-47.308,4.35,-0.97,0.27,0,2.6084544570945956e-149
-3609.001,462.232,-22.03,4.2,-1.16,0.28,0,0.0
-559.286,-1363.626,999.0,999.0,-0.99,0.23,0,5.939528203570737e-63
1833.031,-3870.687,-24.809,4.13,-1.33,0.21,0,0.0
3795.875,3304.977,-46.994,5.49,-0.63,0.23,0,0.0
1773.167,4341.261,-29.177,4.13,-0.52,0.26,0,0.0
4665.402,1635.131,-28.881,4.22,-0.72,0.27,0,0.0
-2286.6,2989.6,999.0,999.0,-0.94,0.28,0,0.0
1182.274,2305.043,-119.609,4.43,-0.71,0.22,0,4.222380686331007e-276
3194.484,743.209,-130.083,4.17,-1.08,0.22,0,7.151416830866415e-212
3375.489,963.96,999.0,999.0,-0.37,0.29,0,4.026657961038901e-251
-934.104,1217.804,999.0,999.0,-0.76,0.26,0,2.070674337419146e-122
1860.692,4945.0,999.0,999.0,-1.3,0.25,0,0.0
4450.765,-956.531,999.0,999.0,-0.58,0.23,0,0.0
-2357.948,-145.619,999.0,999.0,-0.94,0.27,0,1.091541976975871e-140
3166.229,-959.402,999.0,999.0,-0.45,0.27,0,2.771654598007345e-222
3959.241,-2479.801,999.0,999.0,-0.68,0.23,0,0.0
4702.858,4264.301,19.779,4.16,-0.25,0.26,0,0.0
3699.698,-3495.178,999.0,999.0,-0.85,0.21,0,0.0
-3191.01,-2375.895,999.0,999.0,-0.66,0.25,0,0.0
3287.04,1100.513,-43.722,5.34,-1.02,0.22,0,4.688077179846864e-252
-595.218,2344.876,10.151,4.35,-0.81,0.26,0,6.592842776285447e-304
-4330.343,1399.115,999.0,999.0,-0.68,0.28,0,0.0
-3052.978,3932.735,999.0,999.0,-0.9,0.21,0,0.0
-1425.939,4073.166,999.0,999.0,-1.07,0.24,0,0.0
2725.266,4197.337,999.0,999.0,-0.76,0.22,0,0.0
-1535.802,-3498.043,999.0,999.0,-0.82,0.21,0,0.0
-1306.77,2429.452,999.0,999.0,-0.64,0.24,0,0.0
1288.936,2823.375,999.0,999.0,-0.88,0.25,0,0.0
1689.243,3556.956,999.0,999.0,-0.93,0.29,0,0.0
-135.431,1449.652,999.0,999.0,-0.88,0.22,0,1.4134119285744937e-121
-3098.543,-3637.853,999.0,999.0,-0.87,0.29,0,0.0
-4637.509,-2027.064,999.0,999.0,-0.76,0.24,0,0.0
2303.447,2921.76,999.0,999.0,-0.97,0.3,0,0.0
4513.604,545.959,999.0,999.0,-0.88,0.28,0,0.0
-1557.465,1315.283,999.0,999.0,-0.72,0.25,0,6.372107184722538e-180
-4001.238,-4762.072,999.0,999.0,-0.91,0.29,0,0.0
-1997.761,-238.438,999.0,999.0,-1.13,0.25,0,3.2562011916587025e-102
-3121.863,-2189.53,3.466,6.8,-0.89,0.22,0,0.0
1917.951,-532.142,999.0,999.0,-0.48,0.3,0,9.742419843074876e-68
2605.467,4923.087,999.0,999.0,-0.91,0.23,0,0.0
-1397.964,-2534.878,999.0,999.0,-0.51,0.25,0,4.762315970282908e-266
29.034,-1646.018,999.0,999.0,-1.16,0.24,0,4.858715794014514e-86
3654.754,1312.661,-40.724,4.65,-0.53,0.28,0,0.0
861.703,-3927.121,-33.097,3.13,-0.3,0.22,0,0.0
-1324.615,-3136.073,999.0,999.0,-0.67,0.22,0,0.0
-910.797,-1405.855,999.0,999.0,-0.88,0.27,0,4.950871729314025e-79
-3798.414,-2335.616,999.0,999.0,-1.01,0.2,0,0.0
-2542.584,4143.129,999.0,999.0,-0.8,0.26,0,0.0
-2387.826,-2151.298,999.0,999.0,-1.02,0.3,0,1.039995475364617e-277
-4404.959,-2534.525,999.0,999.0,-1.06,0.28,0,0.0
1737.905,-2462.319,999.0,999.0,-0.76,0.3,0,1.7749307609091608e-286
1292.203,-4242.302,999.0,999.0,-1.04,0.28,0,0.0
2926.394,891.134,999.0,999.0,-0.77,0.23,0,3.172808926780003e-191
-139.659,2331.861,999.0,999.0,-0.89,0.28,0,4.212907204313978e-283
3252.995,-2176.28,19.09,5.73,-0.52,0.3,0,0.0
2837.645,-3866.034,-40.227,3.97,-0.96,0.25,0,0.0
-1503.527,-4727.708,999.0,999.0,-0.87,0.28,0,0.0
-2419.744,3112.197,28.14,4.16,-0.93,0.23,0,0.0
-1378.121,3519.366,999.0,999.0,-0.82,0.23,0,0.0
-4113.811,4056.874,999.0,999.0,-1.21,0.28,0,0.0
1226.065,-3232.167,999.0,999.0,-0.62,0.2,0,0.0
3183.527,3019.646,999.0,999.0,-0.93,0.21,0,0.0
-654.013,3681.546,999.0,999.0,-0.73,0.25,0,0.0
4089.119,2301.933,999.0,999.0,-0.83,0.22,0,0.0
-350.407,-1806.601,999.0,999.0,-1.12,0.22,0,1.2971652677937047e-109
-4481.948,4756.278,999.0,999.0,-0.89,0.23,0,0.0
-724.961,1385.301,999.0,999.0,-1.14,0.29,0,4.963693312751658e-134
-3315.531,313.95,999.0,999.0,-0.65,0.26,0,1.9777039331736108e-287
3702.376,524.806,999.0,999.0,-0.88,0.29,0,2.1224852030412973e-268
-4572.974,4578.79,999.0,999.0,-0.42,0.22,0,0.0
2782.826,-2739.115,999.0,999.0,-0.79,0.26,0,0.0
906.778,2664.719,999.0,999.0,-0.78,0.27,0,0.0
-661.63,1020.114,999.0,999.0,-0.45,0.25,0,8.76653809307766e-85
-1949.913,-2759.568,-13.408,4.4,-0.88,0.23,0,0.0
2419.955,1500.293,34.55,3.05,-0.73,0.25,0,8.127789824275599e-207
-2707.816,-213.736,999.0,999.0,-0.9,0.24,0,6.725804252420826e-181
-1295.046,3982.207,999.0,999.0,-0.72,0.27,0,0.0
2045.195,-3841.662,-3.002,2.78,-0.23,0.29,0,0.0
4498.907,-914.874,-138.632,4.1,-0.37,0.23,0,0.0
-4035.757,-2373.81,999.0,999.0,-1.0,0.22,0,0.0
-1444.232,64.124,999.0,999.0,-0.55,0.22,0,3.6941221899519036e-62
4637.333,-257.191,999.0,999.0,-0.34,0.26,0,0.0
3906.682,-1756.959,999.0,999.0,-0.88,0.29,0,0.0
-3510.923,-1034.202,999.0,999.0,-0.94,0.24,0,3.998943375255226e-308
1498.613,-2194.532,17.529,5.19,-1.2,0.26,0,5.753090565882264e-218
-1040.741,-1471.683,999.0,999.0,-0.68,0.22,0,2.4359059043883283e-91
-4388.097,3253.54,999.0,999.0,-1.43,0.28,0,0.0
4668.349,2570.656,999.0,999.0,-0.66,0.25,0,0.0
-4764.664,-1041.06,-89.656,4.23,-0.73,0.23,0,0.0
-3169.776,-856.125,999.0,999.0,-1.05,0.28,0,1.4926958223800982e-249
-2316.689,-3056.318,-42.981,4.5,-0.54,0.26,0,0.0
-1523.333,-3848.81,999.0,999.0,-0.95,0.28,0,0.0
-4154.912,723.979,7.188,2.43,-1.0,0.26,0,0.0
-2367.187,1196.156,999.0,999.0,-1.05,0.29,0,6.103543712319038e-246
569.215,-4615.845,999.0,999.0,-0.85,0.25,0,0.0
-1000.666,3621.007,83.026,3.92,-0.66,0.27,0,0.0
-3953.029,-3240.11,-31.095,4.07,-1.04,0.26,0,0.0
-3090.297,-1031.73,999.0,999.0,-0.58,0.3,0,2.5989143961457647e-246
273.445,-265.063,-66.352,3.92,-0.64,0.25,0,0.9992033070603341
-122.134,3291.06,-3.981,6.49,-0.87,0.22,0,0.0
546.876,-411.728,999.0,999.0,-0.33,0.23,0,0.05113206813952743
-2928.72,-519.892,999.0,999.0,-0.59,0.25,0,1.5168038996351882e-208
-643.259,958.306,999.0,999.0,0.02,0.21,0,2.6893567396097496e-77
-771.048,2265.063,84.697,4.56,-0.87,0.29,0,1.786297681186143e-295
-1556.719,-2241.109,999.0,999.0,-0.77,0.27,0,3.8676113289448165e-223
-1198.323,-1785.218,999.0,999.0,-0.97,0.29,0,3.0456904549396476e-135
-648.297,2487.877,999.0,999.0,-1.0,0.26,0,0.0
4044.03,-2558.546,999.0,999.0,-0.99,0.2,0,0.0
3491.21,4176.798,88.624,5.83,-1.01,0.24,0,0.0
-1857.125,903.969,999.0,999.0,-0.91,0.24,0,9.358591682000725e-156
786.84,4369.533,999.0,999.0,-1.29,0.24,0,0.0
-4032.883,-1996.033,999.0,999.0,-0.48,0.3,0,0.0
3813.915,4962.284,999.0,999.0,-0.95,0.26,0,0.0
-814.891,27.338,999.0,999.0,-0.98,0.26,0,8.191532670929079e-24
-3562.18,-932.063,999.0,999.0,-1.12,0.25,0,1.7357514269695e-311
-439.085,-83.467,999.0,999.0,-0.9,0.27,0,1.2756650281224095e-07
-1547.796,-195.678,999.0,999.0,-1.08,0.29,0,3.304197402154136e-64
-1071.909,-585.44,-42.609,2.14,-1.05,0.26,0,2.366216932536897e-36
-3258.079,329.8,999.0,999.0,-0.96,0.3,0,1.2324119026474562e-279
934.979,-3165.291,999.0,999.0,-0.62,0.27,0,0.0
1566.623,-3113.885,999.0,999.0,-1.03,0.28,0,0.0
3327.879,-406.195,-132.881,4.96,-0.76,0.29,0,1.1930897092297337e-211
-2110.608,-3825.853,999.0,999.0,-0.71,0.28,0,0.0
-2101.146,-3797.224,999.0,999.0,-1.18,0.21,0,0.0
4868.736,4908.106,999.0,999.0,-0.57,0.23,0,0.0
-2316.241,2246.042,58.071,3.92,-0.42,0.29,0,0.0
1067.451,-4612.277,999.0,999.0,-0.63,0.26,0,0.0
1204.739,3260.381,999.0,999.0,-1.15,0.27,0,0.0
-646.639,2903.373,999.0,999.0,-0.8,0.27,0,0.0
-3771.438,1176.275,999.0,999.0,-0.9,0.24,0,0.0
-3126.426,2211.953,-111.026,4.1,-0.7,0.23,0,0.0
-2316.183,-141.557,-88.572,3.87,-0.82,0.21,0,3.61804717627349e-136
-1067.337,2032.199,999.0,999.0,-1.2,0.21,0,4.9602779026505584e-265
-3363.102,2002.861,999.0,999.0,-0.41,0.23,0,0.0
