X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
20.957,176.473,-224.12,4.87,-1.4,0.24,1,0.9978795150482658
223.33,-148.995,999.0,999.0,-1.23,0.24,1,0.9977431135673775
-5.209,91.646,999.0,999.0,-1.5,0.28,1,0.997577827375571
156.992,7.85,999.0,999.0,-0.9,0.29,1,0.9991953578600712
185.42,117.748,-190.965,4.65,-1.42,0.23,1,0.9988525668329973
110.057,-161.255,999.0,999.0,-1.73,0.23,1,0.9961632648226214
85.808,4.68,-189.092,5.46,-1.31,0.27,1,0.9989435060674605
220.516,64.602,-199.18,5.24,-1.42,0.21,1,0.9988527894959269
131.451,98.595,999.0,999.0,-1.22,0.24,1,0.9991285416842708
244.842,-89.614,999.0,999.0,-1.17,0.28,1,0.9984156696540131
144.967,-166.32,-200.673,4.53,-1.09,0.24,1,0.9968812865627681
271.771,-211.535,999.0,999.0,-1.6,0.24,1,0.9941948071410358
186.208,31.027,999.0,999.0,-1.62,0.29,1,0.999151301936089
61.559,-117.76,999.0,999.0,-1.46,0.22,1,0.996199667452456
95.227,118.769,999.0,999.0,-1.24,0.29,1,0.9990046562213435
94.267,117.128,999.0,999.0,-1.4,0.21,1,0.9990075269282674
-43.067,271.919,999.0,999.0,-1.33,0.23,1,0.9905559469757969
142.341,-172.325,999.0,999.0,-1.6,0.26,1,0.9965574760545964
117.102,250.348,999.0,999.0,-1.25,0.21,1,0.9969868907116487
-76.236,-11.936,999.0,999.0,-1.5,0.28,1,0.9820983198541976
132.87,78.423,999.0,999.0,-1.06,0.25,1,0.9991782054679922
127.592,198.684,999.0,999.0,-1.3,0.23,1,0.9982919800021915
93.746,16.082,999.0,999.0,-1.75,0.23,1,0.9990398500779547
65.868,81.124,-207.756,4.75,-1.67,0.24,1,0.9989217058072961
214.109,160.082,999.0,999.0,-1.28,0.2,1,0.9979138065763731
238.181,-12.028,-186.99,4.47,-1.15,0.28,1,0.9988171416139894
191.266,132.869,999.0,999.0,-2.12,0.28,1,0.998671226815731
52.484,116.943,999.0,999.0,-1.36,0.23,1,0.9987368825908237
97.398,252.712,999.0,999.0,-1.37,0.21,1,0.9970047808065043
218.65,5.649,999.0,999.0,-1.45,0.23,1,0.9989909235410758
253.99,84.673,999.0,999.0,-1.35,0.22,1,0.9981624915755672
13.98,74.029,999.0,999.0,-1.4,0.24,1,0.9981230647237092
45.366,170.943,999.0,999.0,-1.24,0.3,1,0.9983324809670601
282.42,-9.586,999.0,999.0,-1.34,0.25,1,0.998065031751606
165.723,-3.101,999.0,999.0,-1.37,0.3,1,0.999174006602832
306.53,-205.966,999.0,999.0,-0.9,0.28,1,0.9926989250043674
64.786,-13.116,-200.088,4.09,-1.48,0.25,1,0.9986059951979787
31.837,174.351,999.0,999.0,-1.12,0.27,1,0.998105266936265
40.34,146.727,999.0,999.0,-0.95,0.24,1,0.99845994205941
168.453,-92.267,999.0,999.0,-1.81,0.24,1,0.9987060072548158
94.315,97.285,999.0,999.0,-1.35,0.29,1,0.9990656246681161
85.819,35.395,-195.965,4.63,-0.94,0.22,1,0.9990349707335243
184.076,-86.745,999.0,999.0,-1.33,0.25,1,0.9987668636744721
181.956,186.864,-196.767,4.17,-0.91,0.28,1,0.9979759831673266
13.728,173.289,-210.508,4.22,-1.5,0.26,1,0.9977537930807914
22.101,121.151,999.0,999.0,-2.04,0.27,1,0.9982883707423401
200.184,13.435,999.0,999.0,-0.96,0.23,1,0.9990988526563376
249.365,-8.579,999.0,999.0,-1.42,0.21,1,0.9986888910115157
75.302,218.445,999.0,999.0,-1.4,0.23,1,0.9979193187259728
158.19,131.304,999.0,999.0,-1.63,0.25,1,0.9989161579599597
77.898,176.862,999.0,999.0,-1.02,0.23,1,0.9985479443668688
107.352,202.855,999.0,999.0,-0.95,0.22,1,0.9982737529241179
87.453,154.581,999.0,999.0,-1.37,0.3,1,0.9987843124812177
49.131,-226.616,999.0,999.0,-1.18,0.22,1,0.9727115276359343
65.701,192.018,999.0,999.0,-1.03,0.2,1,0.9982929888498712
309.167,-131.736,999.0,999.0,-1.24,0.23,1,0.9961065730742307
243.636,-119.211,999.0,999.0,-1.04,0.2,1,0.9980932294918737
55.142,72.009,999.0,999.0,-1.47,0.25,1,0.9988207275349011
185.039,-150.215,-218.332,5.18,-0.89,0.21,1,0.9977920286149691
146.747,88.427,999.0,999.0,-1.54,0.26,1,0.9991482834719986
478.228,-106.137,999.0,999.0,-1.01,0.2,1,0.8560725347773287
72.635,258.188,999.0,999.0,-1.05,0.2,1,0.9967539351524073
193.506,84.795,999.0,999.0,-1.48,0.3,1,0.9989872552982316
95.892,240.07,999.0,999.0,-0.93,0.28,1,0.9974358142197642
66.196,-28.039,999.0,999.0,-1.34,0.21,1,0.9984935867825104
250.074,-178.07,-216.721,4.33,-1.44,0.24,1,0.9965715542835191
41.363,298.361,999.0,999.0,-1.23,0.22,1,0.9939707627814875
146.071,189.454,999.0,999.0,-1.42,0.28,1,0.9983397211496863
237.395,-102.452,999.0,999.0,-1.52,0.2,1,0.9983686309351145
264.444,168.502,999.0,999.0,-1.25,0.28,1,0.9954051250616118
8.77,76.605,999.0,999.0,-1.37,0.22,1,0.9979905451183659
248.357,11.085,-197.055,4.26,-1.07,0.3,1,0.9986883068870996
-47.514,113.219,999.0,999.0,-1.14,0.2,1,0.9950761885586545
68.772,-90.293,999.0,999.0,-1.3,0.27,1,0.9974904381709349
263.633,157.796,999.0,999.0,-1.61,0.23,1,0.9959953983468024
229.164,7.652,999.0,999.0,-1.44,0.22,1,0.9989063908350594
117.321,-100.775,999.0,999.0,-1.48,0.23,1,0.9982596110641637
82.629,-143.854,999.0,999.0,-1.21,0.3,1,0.9959260067220853
147.229,-91.918,-216.124,4.01,-1.19,0.28,1,0.9986385170715392
293.96,-199.775,999.0,999.0,-1.38,0.29,1,0.9939901357152583
10.189,-160.96,999.0,999.0,-1.44,0.27,1,0.9825930168028637
17.415,-72.992,999.0,999.0,-1.16,0.3,1,0.9955399761442543
125.93,166.677,999.0,999.0,-1.58,0.23,1,0.9987208474068445
-42.497,62.043,999.0,999.0,-0.9,0.3,1,0.9949840895450125
35.391,49.089,999.0,999.0,-1.98,0.26,1,0.9984990790780777
-61.411,51.481,999.0,999.0,-0.9,0.25,1,0.9921388067064839
86.898,13.603,999.0,999.0,-1.32,0.27,1,0.9989856314997158
142.542,100.011,-190.466,5.12,-1.12,0.26,1,0.999116898764731
211.855,-8.711,999.0,999.0,-1.11,0.3,1,0.9990255245797378
134.136,-52.26,999.0,999.0,-1.25,0.24,1,0.998932802493809
239.897,-158.551,999.0,999.0,-1.58,0.22,1,0.9973516272620091
180.071,-236.008,999.0,999.0,-1.33,0.24,1,0.9924929144347173
167.595,52.729,999.0,999.0,-1.74,0.28,1,0.9991843882543081
-29.737,8.635,999.0,999.0,-0.98,0.25,1,0.994810140844077
154.557,104.293,999.0,999.0,-1.12,0.23,1,0.9990778925108346
199.917,76.826,999.0,999.0,-1.2,0.21,1,0.9989776838263427
210.755,-187.322,999.0,999.0,-1.87,0.23,1,0.9965720669342111
80.477,192.829,999.0,999.0,-1.36,0.28,1,0.9983715677992905
130.828,-126.425,999.0,999.0,-1.26,0.21,1,0.9979176967957148
287.502,-194.925,999.0,999.0,-1.35,0.22,1,0.9946315349907255
74.724,-59.165,999.0,999.0,-0.78,0.23,1,0.998260481709649
195.799,118.173,999.0,999.0,-1.88,0.28,1,0.9987604751427626
144.174,42.33,999.0,999.0,-1.22,0.24,1,0.9992161717881132
273.672,-181.655,999.0,999.0,-1.34,0.23,1,0.9958548086684863
365.832,-247.253,999.0,999.0,-1.23,0.29,1,0.9742838361248727
108.427,191.259,999.0,999.0,-1.35,0.27,1,0.9984501259895693
222.671,88.605,999.0,999.0,-1.25,0.29,1,0.9986892767452665
76.248,139.927,999.0,999.0,-0.89,0.25,1,0.998823969538842
132.329,-35.526,-192.276,6.14,-1.12,0.25,1,0.999024325180786
196.151,-113.369,999.0,999.0,-1.66,0.22,1,0.9984670013241255
244.59,-165.867,-214.635,3.09,-1.42,0.23,1,0.9970785918897925
44.962,-20.072,999.0,999.0,-2.09,0.22,1,0.9981642783761577
165.251,-135.17,999.0,999.0,-1.08,0.23,1,0.9980511158420818
11.479,187.165,999.0,999.0,-1.58,0.28,1,0.9975184605381853
241.685,-36.721,999.0,999.0,-1.43,0.29,1,0.9987386777925726
214.221,58.794,999.0,999.0,-1.62,0.2,1,0.9989350472009265
48.722,192.767,-221.297,6.06,-1.81,0.28,1,0.9981191236101906
95.868,119.915,-191.505,4.82,-1.61,0.24,1,0.9990023331602267
213.963,105.685,999.0,999.0,-0.89,0.25,1,0.9986653911060804
265.343,-44.145,999.0,999.0,-1.36,0.28,1,0.9983959350629393
78.698,189.756,999.0,999.0,-1.21,0.26,1,0.9984033896341503
132.412,181.343,999.0,999.0,-1.13,0.25,1,0.9985334231767516
37.796,-39.966,999.0,999.0,-0.77,0.25,1,0.9976505962309493
62.968,-39.957,999.0,999.0,-1.65,0.29,1,0.9983004269672348
276.299,-19.892,-190.756,3.15,-1.0,0.25,1,0.9982211210586278
-29.736,118.59,-208.529,4.23,-0.81,0.26,1,0.9964365927629094
248.712,-15.317,999.0,999.0,-1.17,0.26,1,0.9986945153559923
282.13,15.107,999.0,999.0,-1.43,0.21,1,0.997994551915224
223.264,117.823,999.0,999.0,-1.73,0.22,1,0.9984056227540367
138.764,26.308,999.0,999.0,-2.02,0.25,1,0.9992083396066319
292.967,-102.696,-220.42,5.04,-1.66,0.25,1,0.9973070078810214
188.01,5.776,999.0,999.0,-1.5,0.29,1,0.9991427953740352
203.801,47.819,999.0,999.0,-1.7,0.28,1,0.9990433281180362
67.7,-129.723,999.0,999.0,-1.49,0.24,1,0.9959194899553763
-72.838,212.338,999.0,999.0,-1.39,0.28,1,0.9900815957464904
192.975,62.068,999.0,999.0,-1.37,0.28,1,0.9990715376206964
41.47,69.49,999.0,999.0,-1.25,0.24,1,0.9986476108129203
207.262,183.235,999.0,999.0,-0.84,0.21,1,0.9975241323588101
80.2,16.312,999.0,999.0,-1.22,0.27,1,0.9989421285526364
257.898,-121.872,999.0,999.0,-1.62,0.24,1,0.9978546355380212
135.019,-25.196,999.0,999.0,-1.03,0.26,1,0.9990806760842071
306.679,254.877,999.0,999.0,-1.5,0.29,1,0.9601505241876089
424.47,-57.1,999.0,999.0,-1.45,0.22,1,0.9663568277035433
184.093,-9.849,-214.02,5.86,-1.24,0.26,1,0.9991334890677062
36.064,80.071,-201.547,5.49,-1.53,0.21,1,0.9985768553842034
-46.917,54.348,999.0,999.0,-1.2,0.25,1,0.9943297144244061
171.955,206.098,-224.94,4.87,-1.26,0.21,1,0.9976772305316496
180.455,37.444,999.0,999.0,-1.42,0.23,1,0.9991659863955717
136.105,86.334,999.0,999.0,-1.55,0.2,1,0.9991614989685503
58.361,65.234,999.0,999.0,-1.01,0.3,1,0.9988498604620505
11.026,68.625,-208.433,4.83,-1.16,0.2,1,0.9980268836198344
216.379,154.58,999.0,999.0,-1.3,0.29,1,0.9979734926749946
190.398,7.258,999.0,999.0,-1.13,0.28,1,0.9991360809353783
363.365,81.256,999.0,999.0,-1.03,0.26,1,0.985567066135113
92.631,146.592,999.0,999.0,-1.32,0.29,1,0.9988567137507565
150.913,17.49,999.0,999.0,-0.74,0.26,1,0.9992069336166078
133.277,0.859,999.0,999.0,-1.54,0.25,1,0.9991602115891467
165.766,266.541,999.0,999.0,-0.93,0.28,1,0.9949624227019177
3.859,16.87,999.0,999.0,-1.25,0.26,1,0.9973328557393786
203.707,-183.297,999.0,999.0,-0.99,0.27,1,0.9967503364978347
86.46,259.071,999.0,999.0,-1.11,0.27,1,0.9967627818329521
179.145,95.252,999.0,999.0,-1.24,0.28,1,0.9990238503233781
-16.376,-19.128,999.0,999.0,-1.38,0.27,1,0.9950682836829889
2.078,270.016,999.0,999.0,-0.71,0.28,1,0.9945164462342516
193.503,235.463,999.0,999.0,-1.34,0.26,1,0.9958417863775167
241.283,172.182,999.0,999.0,-1.68,0.25,1,0.9966502205517741
307.377,5.752,999.0,999.0,-1.22,0.28,1,0.9971005272314943
125.364,-105.233,999.0,999.0,-1.48,0.22,1,0.9982780950389082
120.695,-74.808,999.0,999.0,-1.48,0.29,1,0.9986553959219292
254.477,239.126,999.0,999.0,-1.39,0.24,1,0.9895289687368704
66.318,182.789,-193.941,4.87,-1.1,0.27,1,0.9984112985709613
209.012,41.436,-192.074,5.11,-1.61,0.29,1,0.999022493103823
57.548,0.116,999.0,999.0,-1.25,0.26,1,0.9985975693256557
58.962,-64.617,999.0,999.0,-1.07,0.26,1,0.9978051483048188
151.412,100.703,-192.893,4.2,-1.26,0.24,1,0.9990997368169858
151.437,149.01,-189.294,5.57,-1.63,0.3,1,0.9988058136434957
117.104,243.422,999.0,999.0,-1.14,0.29,1,0.9972434595535538
168.473,-69.885,999.0,999.0,-1.4,0.27,1,0.9988985112730597
121.616,302.364,999.0,999.0,-1.07,0.26,1,0.9933698605083667
174.019,-64.369,999.0,999.0,-1.33,0.27,1,0.9989374785860724
125.681,50.334,999.0,999.0,-1.66,0.22,1,0.9991995341595058
245.477,-157.155,999.0,999.0,-1.57,0.21,1,0.9973160477482443
3184.578,191.444,-7.353,4.67,-0.15,0.28,0,4.160623574013743e-225
83.421,3244.231,999.0,999.0,0.18,0.21,0,4.667219147029568e-142
3743.082,60.4,999.0,999.0,-0.29,0.22,0,9.34394340525699e-309
-48.477,4378.71,999.0,999.0,0.29,0.2,0,4.2251414659613446e-257
-2249.689,1602.917,999.0,999.0,-0.18,0.27,0,5.031678840321353e-123
2982.521,3744.87,999.0,999.0,-0.8,0.21,0,0.0
549.253,-1652.445,-69.734,4.47,-0.52,0.21,0,9.132640585190554e-34
3767.979,-4125.988,999.0,999.0,-0.22,0.21,0,0.0
1558.155,-3978.701,-6.573,4.0,-0.73,0.28,0,1.726193159175169e-204
-1016.219,3943.542,-0.822,4.68,-0.71,0.23,0,9.152258575175665e-191
-2150.618,1721.897,999.0,999.0,-0.84,0.22,0,6.565127775606622e-116
-3666.159,-4010.94,999.0,999.0,-0.56,0.26,0,0.0
-892.925,-229.796,999.0,999.0,-0.96,0.22,0,4.615440596686435e-28
182.892,-3531.871,21.109,4.96,-0.47,0.21,0,3.9338152246437165e-178
3731.352,3438.965,999.0,999.0,-0.36,0.22,0,0.0
-2116.418,-2508.464,999.0,999.0,-0.92,0.27,0,1.0756205163636232e-285
-3285.567,-4860.528,999.0,999.0,-0.59,0.2,0,0.0
-1508.869,-604.353,-20.073,3.27,0.07,0.28,0,1.2612756810234055e-82
-630.01,4182.737,999.0,999.0,-0.8,0.25,0,5.4370822770938654e-217
349.37,-853.093,999.0,999.0,-1.13,0.27,0,1.1205137968285828e-07
-4220.32,1929.717,19.404,5.13,-0.59,0.27,0,0.0
2870.709,38.328,999.0,999.0,-0.36,0.2,0,1.5114170513356175e-175
1524.407,3020.321,999.0,999.0,-0.45,0.29,0,5.1685860350154083e-222
531.037,-4809.423,999.0,999.0,-0.65,0.23,0,1.85768682836e-313
-1453.301,2362.083,-27.738,3.02,-0.64,0.23,0,2.6062135265757606e-89
-4479.204,-4466.142,999.0,999.0,-0.47,0.27,0,0.0
-305.724,-3363.328,-38.766,5.71,-0.5,0.29,0,3.0812971055762426e-187
2091.597,4732.896,-2.104,5.57,-0.3,0.25,0,0.0
4107.625,1351.569,999.0,999.0,-1.01,0.27,0,0.0
-733.735,-3712.895,999.0,999.0,-0.13,0.27,0,7.252253363685755e-259
-480.188,-309.069,-38.016,4.24,-0.12,0.28,0,1.6726161224937328e-11
1293.96,-1528.869,999.0,999.0,-0.82,0.24,0,1.3077629862791127e-41
2624.583,3797.958,999.0,999.0,-0.67,0.22,0,0.0
3039.045,-2495.629,999.0,999.0,-0.69,0.22,0,1.407246891982462e-197
-1472.269,-69.093,999.0,999.0,-1.05,0.26,0,8.38979713229297e-63
2066.654,3703.656,999.0,999.0,-0.46,0.22,0,0.0
-2372.756,-1472.342,999.0,999.0,-0.31,0.25,0,2.384611521822496e-230
3912.895,1719.018,999.0,999.0,-0.27,0.27,0,0.0
1192.083,1793.954,-65.385,3.0,-1.26,0.23,0,5.066783234638108e-91
-2335.344,2123.122,999.0,999.0,-0.83,0.22,0,3.254286972064126e-142
4159.946,-4254.254,999.0,999.0,-0.84,0.21,0,0.0
671.579,-101.78,999.0,999.0,-0.98,0.22,0,0.0013897120697033793
4804.69,3916.992,-31.624,5.71,-0.92,0.28,0,0.0
-2648.663,4471.084,999.0,999.0,-0.52,0.25,0,1.32924952960631e-309
3383.448,3573.262,-24.987,4.5,-0.37,0.26,0,0.0
1638.243,-751.648,-27.558,3.79,-0.45,0.27,0,4.944380393258166e-45
4095.816,2330.562,999.0,999.0,-0.67,0.27,0,0.0
3044.948,2047.144,999.0,999.0,-0.68,0.23,0,0.0
2059.87,1545.231,999.0,999.0,0.04,0.24,0,3.4477871558775847e-154
4892.834,-1227.638,-6.632,4.1,-1.0,0.22,0,0.0
-4906.098,-2490.055,999.0,999.0,-0.68,0.23,0,0.0
1315.988,-1093.914,999.0,999.0,0.25,0.24,0,4.923539040314302e-32
2502.549,-240.314,999.0,999.0,-1.18,0.3,0,1.539649193496011e-123
1653.072,-1896.454,-0.196,4.13,-0.68,0.23,0,8.830791455949722e-69
157.799,4478.872,999.0,999.0,-0.65,0.24,0,4.654328402273036e-280
-4691.431,173.181,999.0,999.0,-0.07,0.26,0,0.0
-261.494,-3387.422,999.0,999.0,-0.5,0.23,0,6.648851138472071e-187
-2950.084,-2988.082,999.0,999.0,0.14,0.24,0,0.0
-2420.803,-3849.633,999.0,999.0,-0.48,0.2,0,0.0
2683.502,1756.864,999.0,999.0,-0.52,0.25,0,4.2769292315960897e-249
-418.831,-4829.81,999.0,999.0,0.12,0.25,0,0.0
-1464.838,-1937.874,999.0,999.0,-0.87,0.23,0,8.520220044928019e-156
-450.443,3095.816,999.0,999.0,-0.4,0.29,0,9.090271703353818e-117
-490.131,4891.443,22.56,4.88,-0.52,0.29,0,5.36826524213777e-305
1666.864,4900.242,999.0,999.0,-0.55,0.28,0,0.0
-4235.185,-4606.272,999.0,999.0,-0.87,0.21,0,0.0
3203.317,-3230.574,-4.143,4.78,-0.33,0.25,0,2.1827498351744026e-248
4102.132,844.302,999.0,999.0,-0.5,0.29,0,0.0
643.428,3046.803,999.0,999.0,-1.12,0.24,0,9.728922459785138e-152
-4485.374,-316.572,999.0,999.0,0.25,0.22,0,0.0
2366.986,4573.457,999.0,999.0,-0.59,0.24,0,0.0
-2044.864,4436.502,999.0,999.0,-0.34,0.27,0,9.729851261771254e-268
2563.773,146.649,999.0,999.0,-0.54,0.25,0,3.518559210078881e-141
-378.717,3921.683,-2.244,5.13,-0.7,0.22,0,4.714936755361417e-194
4277.892,1480.142,-15.849,5.49,-1.49,0.27,0,0.0
3784.983,4910.503,999.0,999.0,-0.74,0.29,0,0.0
243.957,-3535.254,999.0,999.0,0.09,0.25,0,6.387317502016051e-176
1089.082,1645.757,4.261,4.2,-0.19,0.26,0,5.981423057625683e-75
4591.367,-3828.013,999.0,999.0,-0.22,0.23,0,0.0
-3295.157,2832.146,999.0,999.0,-0.4,0.21,0,5.487231489208876e-272
2822.744,-676.881,20.784,4.3,-0.53,0.23,0,1.6140307576084909e-152
-2808.572,4718.021,999.0,999.0,-0.36,0.26,0,0.0
1844.012,4411.026,999.0,999.0,-0.77,0.24,0,0.0
-4424.85,2830.562,999.0,999.0,-0.61,0.21,0,0.0
-2633.885,-2919.301,-72.446,4.44,-0.49,0.27,0,0.0
670.151,3854.091,-48.775,4.23,-0.31,0.22,0,1.8351479326571716e-237
3883.635,3855.447,999.0,999.0,-0.5,0.27,0,0.0
3864.276,-167.626,35.656,4.23,-0.23,0.27,0,0.0
-2454.33,2808.172,999.0,999.0,-0.21,0.22,0,1.1635922314657883e-178
3951.453,2167.284,999.0,999.0,0.23,0.27,0,0.0
-2834.61,-3631.869,999.0,999.0,-0.28,0.25,0,0.0
-2819.143,-636.19,999.0,999.0,-0.11,0.2,0,3.4105760174800014e-240
1498.111,3230.026,999.0,999.0,-0.72,0.23,0,2.231288331852526e-241
-3972.492,3034.338,999.0,999.0,-1.27,0.24,0,0.0
-4258.729,-1975.223,999.0,999.0,0.06,0.25,0,0.0
-2870.554,-4990.601,999.0,999.0,-0.69,0.28,0,0.0
-3777.816,559.127,999.0,999.0,0.53,0.27,0,0.0
343.852,913.855,999.0,999.0,-0.7,0.22,0,1.082808723470132e-11
-3138.503,-1271.565,999.0,999.0,-0.56,0.29,0,0.0
1398.756,-2808.05,999.0,999.0,-0.46,0.24,0,4.759545350141777e-106
-4351.884,-4796.709,999.0,999.0,-0.15,0.3,0,0.0
2197.418,-1605.603,2.681,5.29,-0.6,0.21,0,1.397278518484278e-94
1468.814,4572.333,999.0,999.0,-0.4,0.22,0,0.0
-2466.542,4209.031,999.0,999.0,-0.83,0.28,0,1.4224659996326608e-272
4930.815,-4305.5,-23.56,4.68,-0.94,0.27,0,0.0
-4871.744,-3641.544,999.0,999.0,-0.92,0.28,0,0.0
-1593.849,2028.762,-42.045,4.16,-0.94,0.27,0,3.2888595443301106e-83
958.539,2544.028,999.0,999.0,0.7,0.23,0,8.266744074454618e-129
-2518.172,-2988.992,999.0,999.0,-0.37,0.21,0,0.0
2099.06,-3661.19,999.0,999.0,0.15,0.25,0,1.5437391361199782e-193
4046.993,-4033.296,999.0,999.0,-0.76,0.28,0,0.0
-4731.534,2736.744,999.0,999.0,-0.64,0.26,0,0.0
-4471.852,3172.296,999.0,999.0,0.07,0.29,0,0.0
-750.111,4194.357,-21.378,5.13,-0.04,0.27,0,8.781728641892188e-217
-3434.991,2592.685,999.0,999.0,-0.24,0.27,0,4.0833003521276194e-283
1057.643,-867.645,999.0,999.0,-1.01,0.23,0,7.643051930083888e-19
-586.535,4243.71,999.0,999.0,-0.53,0.27,0,2.1177059297214674e-224
-1549.638,1342.772,999.0,999.0,-0.54,0.24,0,4.898722066855725e-63
-1160.539,3375.312,999.0,999.0,-0.37,0.24,0,9.295348853238851e-143
-516.437,4764.508,999.0,999.0,-0.2,0.25,0,6.840433736356536e-288
-400.202,-4968.776,999.0,999.0,0.07,0.21,0,0.0
-105.511,2204.245,999.0,999.0,-0.07,0.28,0,2.57476229700752e-59
-599.131,3166.299,3.757,3.09,-0.4,0.24,0,2.1564475561966023e-121
79.108,386.165,999.0,999.0,-0.64,0.24,0,0.9732462190858193
1017.838,-101.81,999.0,999.0,-0.18,0.23,0,1.454808984214806e-14
-4269.434,2802.52,999.0,999.0,-0.43,0.28,0,0.0
-1544.878,2617.497,999.0,999.0,-0.24,0.23,0,2.628665366198356e-106
-4848.975,2421.387,999.0,999.0,-0.75,0.23,0,0.0
1000.296,999.359,999.0,999.0,-0.99,0.23,0,1.2125776501047405e-38
-1873.269,-4349.237,999.0,999.0,0.16,0.21,0,0.0
-2029.694,-4809.038,5.147,4.13,-0.11,0.23,0,0.0
1200.001,-3941.215,999.0,999.0,-0.53,0.27,0,1.1440173786446256e-197
-1152.219,693.937,999.0,999.0,-0.38,0.27,0,1.779836403169663e-33
4913.121,4492.707,999.0,999.0,-0.77,0.28,0,0.0
1172.962,246.014,999.0,999.0,-0.9,0.23,0,3.4750492723367116e-26
-3086.673,-2522.667,999.0,999.0,0.12,0.29,0,0.0
-4812.26,78.06,999.0,999.0,-0.27,0.21,0,0.0
