X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
-2609.789,3387.37,999.0,999.0,-0.6,0.24,0,0.0
-2524.96,2295.527,999.0,999.0,-0.79,0.25,0,0.0
-4554.565,999.638,999.0,999.0,-0.44,0.21,0,0.0
4005.141,-2798.569,15.631,4.01,-0.8,0.21,0,0.0
-133.277,4265.117,999.0,999.0,-0.83,0.25,0,0.0
-4274.528,1860.399,-46.12,4.35,-0.76,0.2,0,0.0
1087.241,3624.952,-38.544,3.19,-1.48,0.29,0,0.0
3759.362,4122.812,999.0,999.0,-1.16,0.29,0,0.0
-4774.447,2194.179,999.0,999.0,-0.93,0.24,0,0.0
4097.917,4300.599,999.0,999.0,-0.2,0.22,0,0.0
-4515.799,-3906.735,999.0,999.0,-1.14,0.29,0,0.0
4358.789,-1669.849,999.0,999.0,-0.59,0.22,0,0.0
-4100.323,724.533,999.0,999.0,-1.17,0.29,0,0.0
-2013.474,-1636.876,12.804,4.27,-1.26,0.27,0,0.0
2088.008,3186.286,-29.353,5.04,-0.64,0.23,0,0.0
2261.408,-3418.748,999.0,999.0,-0.47,0.29,0,0.0
4143.44,-2941.721,999.0,999.0,-0.88,0.24,0,0.0
2911.296,-2529.211,1.468,3.78,-0.34,0.29,0,0.0
2379.33,3736.122,999.0,999.0,-0.77,0.21,0,0.0
-2792.826,1407.192,6.638,4.25,-0.77,0.25,0,0.0
-1776.716,4130.006,999.0,999.0,-0.8,0.26,0,0.0
1251.227,4920.538,33.753,3.87,-1.03,0.27,0,0.0
920.652,-2669.342,999.0,999.0,-0.65,0.28,0,0.0
-4080.529,3586.577,999.0,999.0,-0.88,0.25,0,0.0
-895.897,-1732.396,999.0,999.0,-0.84,0.26,0,3.747066598763662e-261
-2698.345,180.113,999.0,999.0,-0.8,0.26,0,2.4123249865567264e-233
-4151.305,1093.599,999.0,999.0,-0.96,0.24,0,0.0
-4589.111,-914.077,999.0,999.0,-0.81,0.29,0,0.0
-2516.683,-2852.019,999.0,999.0,-1.05,0.28,0,0.0
-4402.998,3433.842,999.0,999.0,-1.02,0.27,0,0.0
496.346,-1069.287,-26.041,6.18,-1.09,0.2,0,4.9743391815930014e-64
-117.985,4951.32,999.0,999.0,-0.96,0.21,0,0.0
-1226.476,2968.292,999.0,999.0,-0.18,0.29,0,0.0
2028.73,1465.489,999.0,999.0,-0.97,0.29,0,0.0
-4191.317,739.937,999.0,999.0,-0.62,0.22,0,0.0
274.723,-1875.347,999.0,999.0,-1.0,0.25,0,9.359322244306838e-227
-2280.782,-3146.309,-17.685,2.61,-1.34,0.27,0,0.0
-510.152,-2487.0,999.0,999.0,-0.9,0.21,0,0.0
938.056,1941.618,999.0,999.0,-0.64,0.27,0,0.0
166.64,-951.855,18.944,4.38,-1.03,0.29,0,2.1531973955884243e-50
-110.564,3550.281,999.0,999.0,-0.59,0.23,0,0.0
4118.121,2922.834,999.0,999.0,-0.89,0.21,0,0.0
-631.205,736.175,999.0,999.0,-0.52,0.29,0,6.70912218920132e-54
-2866.665,3428.159,999.0,999.0,-1.23,0.29,0,0.0
-1253.397,2437.285,999.0,999.0,-1.02,0.25,0,0.0
-2669.293,4500.532,999.0,999.0,-0.93,0.27,0,0.0
-3048.008,-1048.068,999.0,999.0,-1.1,0.22,0,0.0
4223.35,-3694.821,999.0,999.0,-0.82,0.28,0,0.0
-2393.985,4433.474,999.0,999.0,-1.52,0.29,0,0.0
-2355.676,-1196.479,5.331,2.31,-0.47,0.24,0,0.0
772.021,2412.315,999.0,999.0,-0.7,0.29,0,0.0
3535.839,2880.619,999.0,999.0,-0.8,0.27,0,0.0
-1191.152,4054.867,999.0,999.0,-1.15,0.3,0,0.0
-3289.195,-1520.089,-73.372,4.91,-1.21,0.29,0,0.0
-2545.669,2154.874,999.0,999.0,-1.52,0.29,0,0.0
4746.47,-4586.26,999.0,999.0,-0.44,0.28,0,0.0
1637.045,472.054,999.0,999.0,-0.83,0.25,0,6.682693435093277e-111
1419.571,4498.325,-15.499,4.74,-0.72,0.25,0,0.0
2231.083,2614.282,20.379,5.11,-0.81,0.24,0,0.0
618.014,-2335.812,24.644,4.1,-0.74,0.24,0,0.0
-3005.543,3840.602,999.0,999.0,-0.67,0.24,0,0.0
255.063,1273.221,999.0,999.0,-0.85,0.22,0,6.016198347860091e-142
686.492,1663.609,999.0,999.0,-1.11,0.25,0,3.951549246264248e-259
4161.252,4850.301,999.0,999.0,-0.28,0.23,0,0.0
2698.002,4049.274,-43.645,5.26,-0.79,0.22,0,0.0
3145.541,3212.628,999.0,999.0,-0.4,0.24,0,0.0
2541.491,2514.824,999.0,999.0,-0.36,0.22,0,0.0
-4279.115,-3764.346,-46.598,4.96,-0.93,0.26,0,0.0
-2326.537,4158.241,999.0,999.0,-0.94,0.28,0,0.0
1211.768,2722.946,999.0,999.0,-0.46,0.28,0,0.0
-4685.519,4354.121,999.0,999.0,-1.3,0.28,0,0.0
1941.603,3896.346,999.0,999.0,-0.62,0.25,0,0.0
-717.515,4676.994,999.0,999.0,-0.63,0.28,0,0.0
-3291.165,-2437.117,-22.426,4.43,-0.86,0.21,0,0.0
-4981.021,3631.706,-32.474,4.09,-0.55,0.27,0,0.0
-3306.472,-3499.954,999.0,999.0,-0.74,0.2,0,0.0
-2390.225,-1722.245,999.0,999.0,-0.28,0.27,0,0.0
-3573.327,-244.879,27.936,4.17,-0.45,0.22,0,0.0
-2151.843,-414.893,999.0,999.0,-0.37,0.22,0,3.256838527881795e-179
3304.631,-2881.116,999.0,999.0,-0.58,0.26,0,0.0
-4849.239,-3397.125,999.0,999.0,-0.67,0.22,0,0.0
409.266,2297.894,999.0,999.0,-0.26,0.27,0,0.0
-2787.277,3848.253,-22.894,4.16,-0.79,0.27,0,0.0
-2498.448,-152.248,999.0,999.0,-0.79,0.23,0,7.422463191779038e-213
630.883,-3706.615,-37.557,4.28,-0.63,0.28,0,0.0
4933.644,3974.695,999.0,999.0,-0.28,0.26,0,0.0
-1095.372,1308.641,999.0,999.0,-0.92,0.22,0,9.676893030971305e-156
4530.645,2206.786,999.0,999.0,-0.87,0.25,0,0.0
3967.169,2320.446,999.0,999.0,-1.14,0.27,0,0.0
-254.922,4850.031,999.0,999.0,-0.84,0.29,0,0.0
601.145,-2685.399,-65.451,5.42,-0.83,0.26,0,0.0
-832.441,1681.458,2.491,4.15,-0.61,0.24,0,6.823607417478464e-227
2752.536,-1718.575,999.0,999.0,-0.79,0.2,0,0.0
488.446,1349.618,999.0,999.0,-0.78,0.24,0,8.767373618249864e-169
4275.484,-4280.002,999.0,999.0,-1.31,0.29,0,0.0
2366.222,-1445.336,999.0,999.0,-0.71,0.25,0,4.931862812685342e-227
-2212.873,-0.018,999.0,999.0,-0.38,0.23,0,5.702909401835311e-162
-3608.93,993.451,999.0,999.0,-0.8,0.23,0,0.0
-1164.51,4761.121,999.0,999.0,-1.29,0.28,0,0.0
-1969.836,-4350.457,999.0,999.0,-0.82,0.29,0,0.0
-1405.43,88.716,999.0,999.0,-0.66,0.23,0,4.2851076456212563e-66
3466.049,2167.994,999.0,999.0,-1.08,0.21,0,0.0
2909.531,-3261.833,999.0,999.0,-0.57,0.24,0,0.0
4246.824,4691.228,999.0,999.0,-1.25,0.2,0,0.0
-1143.184,-2722.621,999.0,999.0,-0.54,0.28,0,0.0
1708.841,923.663,999.0,999.0,-0.8,0.22,0,5.84541578469179e-187
-2275.773,-2611.039,-25.527,4.52,-0.6,0.21,0,0.0
1562.273,2797.956,999.0,999.0,-0.43,0.3,0,0.0
-1152.616,-2292.008,999.0,999.0,-0.42,0.28,0,0.0
-987.81,4989.396,999.0,999.0,-0.41,0.28,0,0.0
4405.94,-1499.971,999.0,999.0,-0.87,0.3,0,0.0
-1527.792,-2646.732,999.0,999.0,-0.68,0.22,0,0.0
-788.161,-1915.323,999.0,999.0,-1.02,0.26,0,1.922513161140085e-301
4598.729,2583.239,999.0,999.0,-0.79,0.26,0,0.0
3285.534,1358.764,999.0,999.0,-0.75,0.2,0,0.0
2442.626,4216.978,999.0,999.0,-1.11,0.24,0,0.0
4669.254,4458.487,999.0,999.0,-1.18,0.23,0,0.0
196.475,1520.43,999.0,999.0,-0.66,0.23,0,2.2173153925519722e-195
-2057.621,1592.425,999.0,999.0,-0.74,0.28,0,2.8334130510418358e-282
2926.379,4959.975,-56.943,3.19,-0.83,0.21,0,0.0
544.987,-810.606,12.179,4.13,-0.84,0.21,0,3.300773907086337e-34
-1132.565,276.63,999.0,999.0,-0.25,0.27,0,9.603858042119288e-47
-1552.557,-1639.431,999.0,999.0,-0.8,0.24,0,1.11312990008e-312
3141.809,532.411,999.0,999.0,-0.73,0.29,0,0.0
2337.216,-4503.431,-23.016,4.03,-1.02,0.25,0,0.0
-689.085,4676.411,999.0,999.0,-0.9,0.29,0,0.0
1018.986,-607.022,999.0,999.0,-0.64,0.22,0,3.57593372635764e-32
2047.219,4969.156,999.0,999.0,-0.67,0.23,0,0.0
-589.442,1614.257,999.0,999.0,-0.51,0.23,0,1.0711051747663343e-206
-1977.805,1267.22,999.0,999.0,-0.79,0.25,0,2.637751774184256e-214
2058.197,566.952,999.0,999.0,-0.36,0.22,0,1.4741360697760151e-173
-2201.797,3934.586,999.0,999.0,-0.67,0.25,0,0.0
-4680.215,480.314,999.0,999.0,-0.6,0.25,0,0.0
4310.296,-1793.612,999.0,999.0,-0.93,0.3,0,0.0
3603.043,-1087.738,999.0,999.0,-0.92,0.23,0,0.0
-1850.391,-2533.423,999.0,999.0,-0.28,0.27,0,0.0
3022.654,-628.302,999.0,999.0,-0.43,0.27,0,1.402365878050117e-248
-3515.997,-1248.604,999.0,999.0,0.03,0.27,0,0.0
4358.583,312.132,999.0,999.0,-0.56,0.24,0,0.0
-2689.055,-545.762,999.0,999.0,-0.36,0.22,0,2.7869403030495394e-282
-4214.867,4060.294,999.0,999.0,-1.09,0.24,0,0.0
-1290.342,315.371,999.0,999.0,-0.38,0.26,0,9.809162829045096e-60
-4084.237,4282.758,999.0,999.0,-0.31,0.22,0,0.0
362.993,-3468.423,999.0,999.0,-0.65,0.29,0,0.0
-1658.824,481.575,999.0,999.0,-0.09,0.29,0,2.229400425530062e-99
-940.555,-308.592,999.0,999.0,-1.15,0.24,0,9.333516544285142e-40
-2967.666,-2446.893,999.0,999.0,-0.92,0.26,0,0.0
-4608.419,4420.191,999.0,999.0,-1.46,0.24,0,0.0
-3758.846,2432.768,-65.7,4.05,-1.19,0.27,0,0.0
3863.529,1642.353,999.0,999.0,-0.65,0.2,0,0.0
1225.525,4899.71,999.0,999.0,-0.82,0.27,0,0.0
3500.639,-2618.574,999.0,999.0,-0.78,0.23,0,0.0
-3217.25,-2479.937,999.0,999.0,-0.5,0.21,0,0.0
-3343.49,-2216.628,999.0,999.0,-0.91,0.29,0,0.0
3629.035,-261.625,999.0,999.0,-0.41,0.25,0,0.0
4632.917,-3945.305,-35.504,4.3,-0.83,0.28,0,0.0
-4359.755,-3677.896,999.0,999.0,-0.94,0.21,0,0.0
1065.022,606.308,999.0,999.0,-1.06,0.25,0,8.488471692753148e-76
2315.895,1414.543,999.0,999.0,-0.55,0.22,0,0.0
4929.109,2130.528,999.0,999.0,-0.6,0.29,0,0.0
887.269,339.872,999.0,999.0,-0.71,0.21,0,7.4109302029822915e-37
-1905.488,355.57,-18.615,2.47,-0.81,0.26,0,4.790525431719087e-121
-782.052,-3.099,999.0,999.0,-0.79,0.29,0,2.7119858000543163e-21
-4367.81,-1748.965,-16.961,4.68,-0.84,0.3,0,0.0
-2921.697,-1627.065,999.0,999.0,-0.68,0.27,0,0.0
-3737.377,-1501.748,999.0,999.0,-1.2,0.2,0,0.0
-50.862,120.258,999.0,999.0,-0.36,0.25,0,0.38236123604790745
1242.825,3800.283,-23.828,4.01,-0.79,0.27,0,0.0
-4130.268,-1247.432,999.0,999.0,-1.05,0.27,0,0.0
1948.534,2432.246,999.0,999.0,-0.87,0.26,0,0.0
-675.001,-3529.771,999.0,999.0,-0.72,0.26,0,0.0
478.711,119.537,999.0,999.0,-1.16,0.21,0,1.993827320888913e-06
-3865.616,-4981.251,999.0,999.0,-0.49,0.2,0,0.0
-99.299,1529.174,-1.84,4.86,-0.82,0.23,0,5.837552286696699e-189
3855.082,1724.882,999.0,999.0,-1.19,0.21,0,0.0
-4593.292,-3358.656,999.0,999.0,-1.01,0.21,0,0.0
2680.606,-4838.643,999.0,999.0,-0.66,0.21,0,0.0
-2294.478,2984.714,999.0,999.0,-0.94,0.27,0,0.0
-391.189,1892.742,34.55,7.57,-0.38,0.26,0,4.639144144022078e-280
-2378.89,646.418,999.0,999.0,-0.43,0.25,0,2.564109729119239e-194
-4983.292,-2874.545,-49.335,4.68,-0.52,0.28,0,0.0
3169.761,45.099,999.0,999.0,-0.99,0.21,0,6.033794123501095e-297
4426.622,874.254,999.0,999.0,-0.78,0.21,0,0.0
-4881.244,1825.29,999.0,999.0,-1.04,0.23,0,0.0
1371.885,3618.724,999.0,999.0,-1.08,0.29,0,0.0
-4132.149,1644.497,-24.721,6.64,-0.29,0.26,0,0.0
-192.228,-1587.601,-34.784,4.65,-1.0,0.2,0,3.118122473783603e-174
4643.379,-2391.158,11.867,4.81,-1.02,0.21,0,0.0
148.638,-1388.506,-9.595,4.01,-0.95,0.23,0,6.39497919615725e-120
319.716,1926.994,5.344,3.15,-0.58,0.25,0,1.522710320483e-312
3797.057,4002.671,999.0,999.0,-0.89,0.2,0,0.0
-3748.281,42.892,999.0,999.0,-0.64,0.22,0,0.0
2606.741,3240.473,10.968,5.67,-0.95,0.22,0,0.0
4368.024,-2140.803,999.0,999.0,-0.92,0.25,0,0.0
2423.188,2013.69,999.0,999.0,-0.55,0.21,0,0.0
-1646.686,476.986,999.0,999.0,-0.79,0.28,0,5.887583300917552e-98
-1060.139,-1730.901,999.0,999.0,-0.45,0.23,0,2.073776948859162e-277
-159.172,-4557.889,-66.368,5.07,-0.66,0.24,0,0.0
4580.812,3202.927,999.0,999.0,-0.75,0.3,0,0.0
-3126.74,-4752.162,999.0,999.0,-1.13,0.29,0,0.0
1239.032,-1086.173,-11.746,2.48,-0.43,0.29,0,5.64199102095024e-86
4960.082,-3819.052,-28.527,4.31,-0.12,0.22,0,0.0
4922.376,-216.035,999.0,999.0,-0.96,0.28,0,0.0
4099.783,-1864.086,999.0,999.0,-0.8,0.29,0,0.0
3386.945,4426.526,-5.789,4.96,-0.8,0.2,0,0.0
-3183.757,-3130.329,999.0,999.0,-0.61,0.23,0,0.0
-1324.805,3761.328,999.0,999.0,-0.74,0.23,0,0.0
2092.4,-430.604,999.0,999.0,-0.78,0.23,0,5.21575076456024e-113
845.508,4643.09,999.0,999.0,-0.76,0.22,0,0.0
1322.734,-2364.947,999.0,999.0,-0.63,0.27,0,0.0
1692.098,-1023.977,-36.335,2.95,-0.68,0.23,0,6.29777687998447e-108
3072.35,-4404.984,999.0,999.0,-1.16,0.21,0,0.0
-953.465,-2022.31,999.0,999.0,-0.46,0.28,0,0.0
571.909,2238.291,999.0,999.0,-0.38,0.24,0,0.0
1711.595,-4044.073,-25.764,4.93,-0.68,0.29,0,0.0
3786.257,1060.81,999.0,999.0,-0.97,0.22,0,0.0
-3145.234,-1076.126,999.0,999.0,-1.07,0.27,0,0.0
4015.67,2452.153,999.0,999.0,-0.79,0.29,0,0.0
-2489.045,-2375.989,999.0,999.0,-0.96,0.22,0,0.0
1984.563,4718.812,-13.653,6.19,-0.66,0.28,0,0.0
571.766,3690.528,999.0,999.0,-0.71,0.25,0,0.0
-1246.11,1108.851,999.0,999.0,-0.84,0.22,0,3.998591027587089e-130
2695.779,-3136.184,999.0,999.0,-0.58,0.22,0,0.0
-4614.697,-3685.046,-26.457,4.83,-1.0,0.29,0,0.0
-703.924,4833.377,999.0,999.0,-0.56,0.25,0,0.0
4535.447,380.664,-54.721,4.25,-1.04,0.24,0,0.0
4376.226,-3189.126,999.0,999.0,-0.8,0.25,0,0.0
-3192.78,2308.079,999.0,999.0,-1.33,0.21,0,0.0
-3283.573,-4806.545,999.0,999.0,-0.89,0.27,0,0.0
3295.692,4046.74,999.0,999.0,-0.53,0.25,0,0.0
3665.805,4632.727,999.0,999.0,-0.58,0.23,0,0.0
959.114,61.731,999.0,999.0,-0.88,0.27,0,7.296889989352911e-24
1957.062,-3593.326,999.0,999.0,-0.69,0.22,0,0.0
-3573.942,1125.724,999.0,999.0,-0.83,0.27,0,0.0
2102.212,1368.914,999.0,999.0,-0.86,0.24,0,0.0
-1406.971,-4531.688,999.0,999.0,-0.39,0.29,0,0.0
-1702.597,-863.328,999.0,999.0,-1.19,0.25,0,7.157891439303035e-172
-2023.926,-4526.752,-5.644,3.02,-1.07,0.25,0,0.0
4470.26,-1260.266,999.0,999.0,-1.23,0.29,0,0.0
-4104.982,1230.313,999.0,999.0,-0.86,0.22,0,0.0
2050.327,-1495.649,999.0,999.0,-0.18,0.27,0,5.622772390191075e-203
-1399.651,-4208.82,999.0,999.0,-1.59,0.24,0,0.0
-4388.179,-487.871,999.0,999.0,-0.83,0.25,0,0.0
295.931,-1347.908,999.0,999.0,-0.65,0.27,0,1.7451685160459294e-109
-4006.31,1854.125,999.0,999.0,-0.47,0.25,0,0.0
1891.311,-2316.424,999.0,999.0,-0.64,0.27,0,0.0
3806.581,3271.477,12.233,4.65,-1.11,0.27,0,0.0
