X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
-110.839,-75.821,220.739,4.82,-1.79,0.27,1,0.9870813711668219
77.073,186.629,211.031,4.2,-1.53,0.25,1,0.9984490103313302
79.638,47.978,999.0,999.0,-1.06,0.28,1,0.9989494865667241
303.363,149.232,999.0,999.0,-1.35,0.28,1,0.9932317645902597
90.88,-126.9,999.0,999.0,-1.33,0.29,1,0.9967660642932761
302.847,-37.537,216.147,4.25,-1.24,0.27,1,0.9959965386438456
172.839,-152.834,208.354,4.08,-1.39,0.29,1,0.9959941491032722
317.193,282.305,999.0,999.0,-1.78,0.22,1,0.9560193988292514
178.45,80.553,999.0,999.0,-1.06,0.28,1,0.9986982566830706
127.145,230.499,999.0,999.0,-1.2,0.25,1,0.9974056282409929
322.929,3.215,999.0,999.0,-1.4,0.24,1,0.995122291670691
180.803,-46.989,999.0,999.0,-1.12,0.25,1,0.9983807683931114
226.677,6.78,999.0,999.0,-1.2,0.25,1,0.998263291802268
185.219,1.743,999.0,999.0,-0.99,0.27,1,0.9986402296411875
-31.471,182.939,217.691,5.13,-0.89,0.23,1,0.9978938958147483
67.29,137.941,999.0,999.0,-1.6,0.28,1,0.9988079095831427
164.781,224.672,223.908,4.09,-1.11,0.21,1,0.9969609910850497
326.787,57.96,999.0,999.0,-1.07,0.21,1,0.9943698761395857
152.999,-142.676,999.0,999.0,-1.3,0.28,1,0.9965028469303845
321.713,-8.568,999.0,999.0,-1.43,0.24,1,0.9951774674670244
405.993,-273.267,216.558,3.83,-1.02,0.29,1,0.8774832108155602
23.208,116.788,999.0,999.0,-1.01,0.25,1,0.9987482006228424
69.744,113.181,999.0,999.0,-1.52,0.23,1,0.9988997216379736
54.734,64.029,999.0,999.0,-1.54,0.24,1,0.998909591736023
15.683,-64.635,999.0,999.0,-1.5,0.24,1,0.9974364941803346
137.067,-47.0,999.0,999.0,-1.25,0.28,1,0.9985275773294421
53.288,149.371,999.0,999.0,-1.2,0.26,1,0.9987292050866087
208.839,-40.707,999.0,999.0,-1.05,0.22,1,0.9982151753129026
117.305,37.967,999.0,999.0,-1.45,0.24,1,0.9989487745796739
103.555,46.846,999.0,999.0,-1.79,0.28,1,0.9989662651341074
83.807,207.282,999.0,999.0,-1.5,0.23,1,0.9981705818585097
127.509,183.131,204.42,7.57,-1.87,0.22,1,0.9983064438607242
207.679,135.948,999.0,999.0,-1.48,0.26,1,0.9979901479852333
150.095,81.685,999.0,999.0,-1.18,0.26,1,0.9988563351861787
-8.418,33.788,196.475,5.21,-1.51,0.23,1,0.9983738740801986
-11.303,246.569,999.0,999.0,-1.09,0.24,1,0.997043192939321
372.567,-10.1,999.0,999.0,-1.34,0.27,1,0.9895523597546386
-27.546,-3.505,999.0,999.0,-1.24,0.23,1,0.9976944074290832
52.723,50.035,999.0,999.0,-1.18,0.21,1,0.9988832239915981
370.659,-200.179,999.0,999.0,-1.1,0.22,1,0.9697012376009181
187.001,163.476,999.0,999.0,-1.25,0.27,1,0.997948472484495
310.125,72.629,999.0,999.0,-1.05,0.26,1,0.9953428361359301
112.04,365.145,213.648,4.18,-0.72,0.24,1,0.9834470263602364
-170.783,335.331,226.027,4.01,-0.96,0.23,1,0.9699775227160622
-23.721,-99.893,999.0,999.0,-1.24,0.2,1,0.994639796692256
345.327,43.739,999.0,999.0,-0.74,0.26,1,0.9928153372661899
77.14,127.041,999.0,999.0,-1.4,0.26,1,0.9988609309307861
45.783,167.328,999.0,999.0,-1.01,0.28,1,0.998596741559824
2.486,69.179,999.0,999.0,-1.22,0.25,1,0.9986217756633226
10.343,205.12,211.386,3.92,-0.81,0.27,1,0.9980551430482539
28.875,44.364,999.0,999.0,-1.12,0.26,1,0.9987538190200772
-140.262,15.939,999.0,999.0,-0.79,0.21,1,0.9912161112813416
78.878,136.236,218.049,3.94,-1.02,0.3,1,0.9988223653049321
-59.943,-261.203,999.0,999.0,-1.76,0.23,1,0.8755180024647286
18.562,43.059,215.325,3.93,-1.27,0.23,1,0.9986794696275165
-161.401,73.838,999.0,999.0,-1.29,0.24,1,0.9908184424076129
177.186,198.326,999.0,999.0,-0.79,0.29,1,0.9974479474949531
208.049,77.196,999.0,999.0,-1.22,0.24,1,0.998433179444491
-25.513,74.802,999.0,999.0,-1.36,0.23,1,0.9983292775524182
-188.367,276.99,200.637,4.97,-1.37,0.25,1,0.9782343713198013
-152.009,237.25,999.0,999.0,-0.6,0.25,1,0.9902789606851653
123.624,83.237,999.0,999.0,-1.33,0.28,1,0.998936743872342
200.965,-140.393,210.424,4.25,-1.12,0.27,1,0.9962832279171595
49.876,-137.118,999.0,999.0,-1.06,0.23,1,0.9954757173719498
-69.768,27.847,212.455,5.19,-0.82,0.28,1,0.9969803936149194
170.791,-334.729,999.0,999.0,-0.73,0.29,1,0.9101163083310209
314.662,60.972,999.0,999.0,-1.47,0.24,1,0.9952369023303056
82.714,-1.568,211.28,3.92,-1.75,0.29,1,0.9987960780509044
227.282,76.837,999.0,999.0,-1.33,0.21,1,0.9981702087026351
205.389,316.784,999.0,999.0,-1.43,0.2,1,0.9843369070602113
-41.746,322.245,999.0,999.0,-0.77,0.27,1,0.9920722325396927
8.406,-16.555,212.985,4.09,-1.03,0.22,1,0.99814638132515
163.911,52.791,999.0,999.0,-2.02,0.25,1,0.9988289386550142
-5.345,-31.046,999.0,999.0,-0.97,0.26,1,0.997712921338133
166.769,35.382,999.0,999.0,-0.98,0.3,1,0.9988108749150235
81.65,208.384,999.0,999.0,-1.19,0.28,1,0.9981589357509618
155.361,195.057,205.349,3.09,-1.56,0.25,1,0.9978586663261906
245.52,48.537,218.1,6.06,-1.16,0.22,1,0.9979635919187666
216.552,58.103,999.0,999.0,-2.07,0.21,1,0.9983911277649772
-1.418,15.279,999.0,999.0,-1.2,0.2,1,0.9983322628325805
26.716,17.356,999.0,999.0,-1.33,0.28,1,0.9986228620793727
288.198,-67.198,999.0,999.0,-1.63,0.28,1,0.9961811505769886
149.48,-201.075,214.778,4.2,-1.02,0.25,1,0.9922992322761284
90.332,245.483,999.0,999.0,-1.08,0.22,1,0.9973310510110279
37.555,-15.132,999.0,999.0,-0.74,0.27,1,0.9984719892255481
339.536,-104.96,999.0,999.0,-1.4,0.27,1,0.9913666074902434
84.02,-3.635,999.0,999.0,-1.94,0.23,1,0.9987884255508722
-86.24,4.027,999.0,999.0,-1.61,0.29,1,0.9957300367501793
119.057,124.14,999.0,999.0,-1.72,0.26,1,0.9988249842777144
160.19,101.531,999.0,999.0,-1.27,0.24,1,0.998745646377729
-34.031,35.654,999.0,999.0,-1.72,0.27,1,0.9979970014084052
108.015,-50.993,213.437,2.48,-0.95,0.3,1,0.9984765094407289
-69.194,325.856,999.0,999.0,-1.28,0.27,1,0.990237560996578
166.452,-141.528,999.0,999.0,-0.7,0.23,1,0.9965184985664625
193.177,-114.729,999.0,999.0,-1.34,0.25,1,0.9972047246402633
121.695,82.708,999.0,999.0,-1.66,0.29,1,0.9989414818616745
204.218,-8.893,999.0,999.0,-1.0,0.23,1,0.9984548276956225
415.971,127.872,191.691,3.19,-1.29,0.28,1,0.9562071264072244
128.307,288.99,999.0,999.0,-1.69,0.3,1,0.9946618790698014
166.851,-0.235,999.0,999.0,-0.88,0.23,1,0.9987321823381178
82.039,-120.525,199.537,4.47,-1.66,0.28,1,0.9968928703406468
181.107,-22.235,210.072,6.06,-1.15,0.22,1,0.9985577557801981
307.763,47.981,999.0,999.0,-0.92,0.25,1,0.9958287309514617
133.59,176.741,999.0,999.0,-1.69,0.23,1,0.9983451414220342
26.479,119.669,999.0,999.0,-1.88,0.27,1,0.998757379276028
87.999,-166.89,999.0,999.0,-1.0,0.22,1,0.9944939253825508
49.275,62.727,199.78,2.97,-1.0,0.24,1,0.9988897099844888
111.812,520.954,999.0,999.0,-1.52,0.25,1,0.6171859232609602
2.693,100.871,999.0,999.0,-1.22,0.21,1,0.9986412557833289
32.245,115.057,216.282,4.88,-1.19,0.29,1,0.9987947721743902
10.771,150.271,999.0,999.0,-1.33,0.21,1,0.998551783943394
134.247,107.79,209.255,4.52,-0.87,0.22,1,0.9988437562759085
169.032,254.533,999.0,999.0,-1.17,0.29,1,0.9955571948594787
252.878,276.594,999.0,999.0,-1.54,0.21,1,0.9851818818769859
304.172,82.273,999.0,999.0,-1.4,0.3,1,0.9955406972380864
226.257,221.349,999.0,999.0,-1.41,0.23,1,0.9948947278822201
16.291,63.361,999.0,999.0,-1.26,0.24,1,0.9987184177116324
19.306,221.502,999.0,999.0,-1.34,0.24,1,0.9978581527036605
12.683,28.361,999.0,999.0,-1.47,0.22,1,0.998566752910346
155.037,-46.495,211.602,3.05,-1.32,0.21,1,0.9984967019078723
135.897,-84.838,999.0,999.0,-1.33,0.29,1,0.998055825621971
-26.496,43.447,999.0,999.0,-1.06,0.27,1,0.9981808294694452
377.87,-261.67,999.0,999.0,-1.46,0.25,1,0.9269746607693045
98.414,-275.556,999.0,999.0,-1.15,0.22,1,0.9659351776231346
29.469,0.995,999.0,999.0,-1.16,0.22,1,0.9985380175048392
227.148,315.34,999.0,999.0,-1.22,0.22,1,0.980246760372818
218.482,-170.515,999.0,999.0,-0.84,0.29,1,0.9943811270002323
97.043,55.01,999.0,999.0,-1.26,0.23,1,0.9989729011166081
42.265,21.017,999.0,999.0,-1.48,0.28,1,0.9987435409414666
71.973,94.702,210.28,4.78,-0.86,0.23,1,0.9989398083501446
134.95,240.075,999.0,999.0,-1.55,0.21,1,0.9970083285311307
342.105,115.332,213.981,3.83,-1.49,0.24,1,0.9903492970589743
-74.401,160.744,220.795,5.18,-1.01,0.29,1,0.9972498247630172
124.115,175.242,999.0,999.0,-1.61,0.22,1,0.9984217480535256
94.831,-120.147,999.0,999.0,-1.5,0.26,1,0.9970495333640967
28.165,320.134,999.0,999.0,-1.34,0.24,1,0.9936299353648573
7.275,43.117,999.0,999.0,-1.1,0.26,1,0.9985868491329204
115.121,156.041,999.0,999.0,-1.64,0.28,1,0.9986428319152173
69.631,-29.526,206.545,4.3,-1.1,0.2,1,0.9985518587513468
176.061,-86.603,999.0,999.0,-1.49,0.25,1,0.9979184513923604
-124.481,30.762,204.191,4.65,-1.1,0.21,1,0.9937774012035431
-17.138,82.153,210.249,2.86,-1.29,0.25,1,0.9984474588662708
219.92,177.805,213.296,3.84,-0.84,0.25,1,0.9969306354300331
140.707,-134.809,999.0,999.0,-1.39,0.27,1,0.9968018955953737
197.845,-245.883,999.0,999.0,-1.4,0.28,1,0.9839453841636097
303.047,196.786,213.047,3.88,-1.09,0.22,1,0.9892520984242887
-19.375,-68.209,216.502,4.63,-1.21,0.23,1,0.9963882074604338
16.571,118.976,999.0,999.0,-1.73,0.29,1,0.9987064872508652
-2.793,-108.447,216.202,4.8,-1.14,0.22,1,0.995192696552794
201.093,80.637,215.416,5.21,-1.42,0.2,1,0.9984973966244717
54.759,19.13,999.0,999.0,-0.95,0.28,1,0.9987972663739618
112.653,13.655,999.0,999.0,-1.32,0.21,1,0.9988948190780604
191.922,45.537,999.0,999.0,-2.06,0.29,1,0.9986550360483089
86.224,104.804,210.098,5.49,-1.46,0.25,1,0.9989315444897179
88.278,91.21,999.0,999.0,-1.2,0.3,1,0.9989574473634955
-31.281,75.106,999.0,999.0,-0.9,0.29,1,0.9982488627915318
-60.687,270.002,999.0,999.0,-1.31,0.21,1,0.9951127734059284
286.266,107.741,999.0,999.0,-0.91,0.23,1,0.99602245029828
-140.622,244.803,999.0,999.0,-1.84,0.29,1,0.9912120957758227
75.011,19.148,999.0,999.0,-1.37,0.21,1,0.9988675483345211
6.452,-29.31,999.0,999.0,-1.3,0.2,1,0.9979466447660773
-145.353,91.918,999.0,999.0,-1.0,0.29,1,0.9933150375803111
138.688,237.069,202.948,6.16,-1.56,0.24,1,0.9970473903484286
145.405,-7.725,999.0,999.0,-1.79,0.25,1,0.9987737922669025
90.066,143.686,999.0,999.0,-1.24,0.21,1,0.9987797793481317
88.131,11.844,999.0,999.0,-1.05,0.24,1,0.9988686196381547
-9.058,100.247,204.539,3.8,-0.92,0.23,1,0.9985400304268326
196.947,-68.53,999.0,999.0,-1.71,0.26,1,0.9980352367322523
-129.893,18.479,204.294,4.59,-0.95,0.2,1,0.9926972400441573
73.711,201.348,999.0,999.0,-1.3,0.21,1,0.9982739859138648
176.497,194.975,999.0,999.0,-1.71,0.27,1,0.997538261588484
11.807,257.316,999.0,999.0,-0.55,0.22,1,0.9969675996265265
214.908,-94.804,999.0,999.0,-1.04,0.26,1,0.9974189561938073
36.147,-82.294,999.0,999.0,-1.04,0.28,1,0.9973707988788452
-5.957,83.531,219.315,4.04,-1.63,0.26,1,0.998565630718394
299.137,189.395,999.0,999.0,-1.11,0.29,1,0.990670714879319
-55.03,53.578,999.0,999.0,-0.86,0.29,1,0.9976948118147925
-8.736,153.857,999.0,999.0,-0.96,0.29,1,0.9983822355933757
210.034,-113.399,999.0,999.0,-1.34,0.26,1,0.9970515183183851
82.666,-41.7,206.866,4.23,-0.93,0.29,1,0.9984949198345752
-59.631,107.289,999.0,999.0,-1.33,0.29,1,0.9977936800071734
7.545,101.732,999.0,999.0,-1.46,0.24,1,0.9986768147952562
100.937,257.458,999.0,999.0,-1.0,0.25,1,0.9968519964009993
-109.133,5.19,220.44,4.83,-1.96,0.22,1,0.9941718992027481
60.656,146.425,999.0,999.0,-1.58,0.28,1,0.9987577938405531
148.685,-148.471,999.0,999.0,-1.24,0.24,1,0.9962526735951894
-26.802,160.485,999.0,999.0,-1.38,0.24,1,0.9981474882934932
119.024,75.178,206.659,3.53,-1.72,0.23,1,0.998955495952901
148.317,167.035,222.462,4.83,-1.02,0.2,1,0.9983478694648753
99.159,-49.049,999.0,999.0,-0.8,0.28,1,0.9984762018089198
65.111,68.073,999.0,999.0,-0.91,0.28,1,0.9989404175620434
25.362,-101.657,999.0,999.0,-0.85,0.29,1,0.9965117522469068
86.673,101.879,999.0,999.0,-1.75,0.28,1,0.9989381216439654
77.474,214.815,999.0,999.0,-1.25,0.26,1,0.9980645807126226
-93.715,257.462,999.0,999.0,-1.11,0.24,1,0.9942600734831847
-2.144,102.656,192.075,4.93,-1.94,0.26,1,0.9986005774844481
60.821,15.916,999.0,999.0,-1.24,0.25,1,0.9988085945427793
57.908,19.874,214.79,4.65,-1.35,0.25,1,0.9988136594882847
115.156,-114.978,999.0,999.0,-1.23,0.23,1,0.9973541831669499
361.484,-115.445,999.0,999.0,-2.19,0.25,1,0.9875193172880747
53.216,119.065,206.527,6.06,-1.44,0.25,1,0.9988539544632024
176.108,32.146,999.0,999.0,-0.95,0.25,1,0.9987587616282954
-40.717,105.619,999.0,999.0,-0.68,0.24,1,0.9981444016099598
278.984,-47.265,999.0,999.0,-1.41,0.22,1,0.9968165652057864
183.051,45.006,216.75,4.82,-1.16,0.24,1,0.9987203030382422
118.552,-18.582,999.0,999.0,-1.54,0.29,1,0.9987483675663946
-87.42,61.752,999.0,999.0,-0.71,0.29,1,0.9967594737489018
137.477,18.525,999.0,999.0,-1.71,0.22,1,0.998881929121346
15.137,-79.259,999.0,999.0,-1.61,0.29,1,0.9970327455576563
52.483,68.731,999.0,999.0,-1.29,0.26,1,0.9989059577150592
43.64,250.281,999.0,999.0,-1.16,0.22,1,0.9973144349062397
28.237,276.883,999.0,999.0,-1.04,0.22,1,0.9963580980198798
127.494,143.539,999.0,999.0,-1.44,0.24,1,0.9986859405881887
187.526,33.094,999.0,999.0,-1.15,0.21,1,0.9986864916820034
234.884,-134.824,999.0,999.0,-0.93,0.29,1,0.9959017367427666
16.213,106.007,999.0,999.0,-0.97,0.27,1,0.9987290574342175
152.86,46.961,999.0,999.0,-1.78,0.28,1,0.9988765599083509
14.034,63.829,999.0,999.0,-0.97,0.24,1,0.9987032257270955
95.658,-384.168,999.0,999.0,-1.36,0.27,1,0.6710402266739285
1.462,123.327,213.978,4.19,-1.3,0.22,1,0.9985937027076235
132.86,128.602,999.0,999.0,-1.29,0.24,1,0.9987550003367051
140.79,227.418,999.0,999.0,-1.49,0.25,1,0.997308059332563
-111.153,176.744,999.0,999.0,-1.38,0.29,1,0.9956819718598594
38.086,-39.173,999.0,999.0,-1.45,0.21,1,0.9982130042411986
126.122,340.411,999.0,999.0,-1.74,0.23,1,0.988318449848435
163.142,37.727,223.955,5.87,-1.3,0.26,1,0.9988296508929121
-218.861,158.366,999.0,999.0,-1.16,0.25,1,0.977558472846669
-33.532,63.495,999.0,999.0,-0.88,0.21,1,0.9981739652205438
149.258,143.152,201.651,5.18,-1.41,0.27,1,0.9985707348772842
86.236,-33.812,999.0,999.0,-1.52,0.26,1,0.9985835146260355
39.108,83.923,999.0,999.0,-1.32,0.22,1,0.9988606028901535
60.568,58.998,999.0,999.0,-1.39,0.21,1,0.9989219270507145
268.443,136.777,999.0,999.0,-0.98,0.24,1,0.9961895491918209
79.077,319.748,999.0,999.0,-0.79,0.28,1,0.9932503014722371
161.793,-195.918,999.0,999.0,-1.31,0.21,1,0.9929200222190402
329.975,-24.981,999.0,999.0,-1.24,0.23,1,0.9944886656185506
286.542,-12.788,999.0,999.0,-1.3,0.3,1,0.9968627533070881
-14.942,-8.931,210.117,3.2,-1.77,0.24,1,0.9978721481891406
-32.976,8.587,999.0,999.0,-1.16,0.21,1,0.9977404323820929
432.563,137.309,999.0,999.0,-0.71,0.27,1,0.9319116626122852
-18.535,222.019,999.0,999.0,-1.36,0.21,1,0.9975079235403584
246.189,-159.229,215.572,4.01,-1.08,0.21,1,0.9943350654540194
90.706,22.842,200.09,4.59,-1.42,0.3,1,0.9989102076217777
-133.731,140.862,204.219,2.93,-1.53,0.21,1,0.9946042097155708
113.38,287.182,999.0,999.0,-1.61,0.24,1,0.9951800451416275
175.068,255.146,214.176,4.16,-1.68,0.23,1,0.9953008820350829
51.907,19.02,999.0,999.0,-0.59,0.25,1,0.9987838999426154
187.406,-45.447,200.337,3.85,-1.47,0.26,1,0.9983527212478749
122.402,182.925,999.0,999.0,-0.66,0.3,1,0.9983409127596721
224.468,-79.439,999.0,999.0,-0.69,0.24,1,0.9975660579396175
-27.663,88.887,999.0,999.0,-0.91,0.3,1,0.9983260750934657
-16.066,91.691,999.0,999.0,-1.2,0.28,1,0.99846844558943
136.263,-107.86,999.0,999.0,-1.11,0.25,1,0.9975970215708904
296.215,279.612,999.0,999.0,-0.92,0.29,1,0.9703717589564278
40.495,-33.007,999.0,999.0,-0.89,0.27,1,0.9983129197700826
100.055,94.857,999.0,999.0,-1.2,0.25,1,0.9989489902502903
281.257,81.42,211.688,4.03,-1.32,0.26,1,0.9967121363863058
321.007,-143.862,999.0,999.0,-1.03,0.22,1,0.9907209062373805
117.578,85.669,210.654,3.41,-1.12,0.26,1,0.998944427779781
79.061,45.392,999.0,999.0,-0.77,0.24,1,0.9989445413475392
214.471,-58.174,999.0,999.0,-1.0,0.27,1,0.9979855571586919
278.28,101.942,999.0,999.0,-1.75,0.26,1,0.9965206323951766
-1.825,-103.015,999.0,999.0,-1.31,0.2,1,0.995537832363711
-20.479,-156.563,999.0,999.0,-0.92,0.27,1,0.9887791989873917
68.026,38.644,999.0,999.0,-0.56,0.24,1,0.9989072314979208
193.318,-38.111,219.298,4.54,-1.81,0.27,1,0.9983707634172917
403.109,-13.756,999.0,999.0,-1.67,0.25,1,0.9820598285792826
206.193,-131.679,999.0,999.0,-1.69,0.21,1,0.9965422386840359
11.842,236.849,999.0,999.0,-1.46,0.23,1,0.9975070321796712
-56.426,187.836,999.0,999.0,-1.24,0.23,1,0.9974029955381324
49.429,-155.466,999.0,999.0,-1.62,0.26,1,0.9941738136967034
238.394,33.399,999.0,999.0,-1.22,0.27,1,0.9981168500013174
-89.724,303.003,999.0,999.0,-0.68,0.28,1,0.9913380266724564
103.823,8.504,999.0,999.0,-1.41,0.23,1,0.9988744626341416
67.788,129.505,999.0,999.0,-1.11,0.25,1,0.9988442817695006
-84.087,209.86,999.0,999.0,-1.43,0.24,1,0.996263163224625
-91.996,222.423,999.0,999.0,-1.51,0.22,1,0.9956429490248826
-159.973,170.462,999.0,999.0,-1.73,0.27,1,0.9917334759924094
118.823,120.624,999.0,999.0,-1.03,0.25,1,0.9988411318004011
325.967,51.664,999.0,999.0,-1.13,0.26,1,0.9945455392777758
121.667,2.562,999.0,999.0,-1.64,0.27,1,0.9988518045848052
52.588,423.953,999.0,999.0,-0.88,0.27,1,0.9603061603323791
159.985,-36.329,999.0,999.0,-1.33,0.26,1,0.9985634298749159
242.129,110.503,999.0,999.0,-0.74,0.22,1,0.9975929191206301
-73.889,244.11,206.327,4.07,-1.18,0.25,1,0.9956931438534959
258.617,64.403,207.978,3.52,-1.27,0.2,1,0.9976029646009809
35.594,55.228,999.0,999.0,-1.31,0.25,1,0.9988186990088563
-42.449,113.85,999.0,999.0,-0.77,0.26,1,0.9981112020767027
190.641,97.045,999.0,999.0,-1.44,0.3,1,0.9985305488329999
-130.314,305.852,999.0,999.0,-0.62,0.24,1,0.9867190229968732
142.775,7.365,999.0,999.0,-1.18,0.24,1,0.9988383858033005
319.223,-7.989,999.0,999.0,-1.45,0.28,1,0.9953388787178568
115.102,535.07,999.0,999.0,-1.24,0.28,1,0.5122247115719798
21.107,-0.203,220.247,4.45,-1.37,0.24,1,0.9984544776820243
1711.091,-3140.3,999.0,999.0,-0.71,0.26,0,9.293059177909162e-134
-149.18,-3562.287,999.0,999.0,-1.0,0.29,0,8.567480079740027e-179
-1269.163,-4100.118,999.0,999.0,-0.33,0.21,0,1.1098965419701162e-294
-3264.686,2765.818,999.0,999.0,-0.37,0.22,0,8.985463865065393e-192
-2016.02,-4976.529,5.37,4.64,0.08,0.29,0,0.0
2335.001,-836.663,999.0,999.0,-1.31,0.26,0,3.859278726062481e-66
-4920.55,1771.638,999.0,999.0,-0.41,0.29,0,0.0
-2937.48,1273.465,999.0,999.0,-0.79,0.26,0,1.609997912036389e-123
-480.263,-2496.792,999.0,999.0,-0.83,0.23,0,6.997442519676122e-100
-1958.96,1385.019,999.0,999.0,-0.48,0.2,0,3.190461563962375e-62
1809.739,-843.256,999.0,999.0,-0.32,0.21,0,1.0314645458004051e-39
-88.553,2139.524,999.0,999.0,-1.08,0.21,0,3.240160712554424e-52
2416.755,-2799.801,999.0,999.0,-0.46,0.28,0,6.7444349326324614e-136
1870.176,-469.439,999.0,999.0,-0.63,0.24,0,5.4542140663354585e-40
419.035,1841.019,999.0,999.0,-0.42,0.21,0,6.524412616275712e-45
